frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
0,0.012527,61.954401,0.000000,0.012900,14459274.000000,1170005146.000000,1641824256.000000,946970624.000000,1875771392.000000,10.147600,0.376400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.015050,4.272796,4.287700,4.122300,1324.000000,1170001234.000000,1641824256.000000,946970624.000000,1875779584.000000,1.800600,0.091200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.015929,0.916702,0.963900,0.850800,1324.000000,1170004570.000000,1641824256.000000,946970624.000000,1875779584.000000,0.516100,0.023900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.016720,0.853401,0.860300,0.796500,1324.000000,1170001018.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.017252,0.539399,0.543200,0.487500,1324.000000,1170001018.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.017794,0.532001,0.514300,0.465200,1324.000000,1170005114.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.018352,0.562195,0.560400,0.508500,1324.000000,1170004170.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.018897,0.554500,0.557800,0.506700,1324.000000,1170004170.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.019396,0.500900,0.499100,0.452400,1324.000000,1170004594.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.019921,0.518304,0.516000,0.468100,1324.000000,1170004170.000000,1641824256.000000,946970624.000000,1875779584.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
