frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
648,1.456197,1.976396,1.934100,1.833800,1124.000000,644867282.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.393400,0.000000,0.000000,0.000000,0.006800,0.000000
649,1.458158,1.972803,1.992600,1.860900,1124.000000,644866442.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.440500,0.000000,0.000000,0.000000,0.004200,0.000000
650,1.462271,4.053401,4.039700,3.857800,1124.000000,644875223.000000,1143881728.000000,251637760.000000,1274212352.000000,3.409400,0.047600,0.017400,3.286000,0.011300,0.022100,0.011100,0.000900,0.000600,0.017900,0.003600,0.000000
651,1.464667,2.438194,1.891000,1.770800,1124.000000,644871098.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.015500,0.000000,0.354200,0.000000,0.000000,0.000000,0.004900,0.000000
652,1.465786,1.168403,1.737200,1.078400,1176.000000,644875218.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.011600,0.000000,0.368900,0.000000,0.000000,0.000000,0.003700,0.000000
653,1.468071,2.190802,1.942600,1.844400,1124.000000,644875242.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.432300,0.000000,0.000000,0.000000,0.003400,0.000000
654,1.470880,2.824398,1.785600,1.455400,1124.000000,644874394.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000900,0.000000,0.000000,0.000000,0.015300,0.000000,0.381400,0.000000,0.000000,0.000000,0.005600,0.000000
655,1.471814,0.932100,1.877800,0.505800,1124.000000,644877175.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.011800,0.000000,0.011800,0.000000,0.000000,0.000000,0.004900,0.000000
656,1.473621,1.860700,1.936300,1.512000,1124.000000,644876634.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.010700,0.000000,0.417800,0.000000,0.000000,0.000000,0.005400,0.000000
657,1.479472,5.758397,5.615000,5.259900,1124.000000,644872724.000000,1143881728.000000,251637760.000000,1274212352.000000,3.215400,0.046700,0.016700,3.093700,0.010800,0.021500,1.034900,0.000700,0.000500,0.018600,0.003400,0.000000
658,1.481389,1.852303,1.005200,0.524600,1124.000000,644882287.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.014900,0.000000,0.014900,0.000000,0.000000,0.000000,0.005800,0.000000
659,1.483909,2.643601,3.782500,2.456900,1124.000000,644874189.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000900,0.000000,0.000000,0.000000,0.018000,0.000000,0.026100,0.000000,0.000000,0.000000,0.009900,0.000000
660,1.484411,0.543899,0.636200,0.452200,1124.000000,644881911.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000900,0.000000,0.000000,0.000000,0.010900,0.000000,0.012000,0.000000,0.000000,0.000000,0.005100,0.000000
661,1.488066,3.545096,3.463200,3.354700,1124.000000,644876044.000000,1143881728.000000,251637760.000000,1274212352.000000,0.001000,0.000000,0.000000,0.000000,0.009700,0.000000,0.012200,0.000000,0.000000,0.000000,1.037000,0.000000
662,1.488587,0.628104,0.692600,0.528200,1124.000000,644885583.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000600,0.000000,0.000000,0.000000,0.013500,0.000000,0.011900,0.000000,0.000000,0.000000,0.006100,0.000000
663,1.490447,1.844898,1.834500,1.733400,1124.000000,644882834.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.010900,0.000000,0.454800,0.000000,0.000000,0.000000,0.003400,0.000000
664,1.496526,4.545302,4.483100,4.358100,1124.000000,644892207.000000,1143881728.000000,251637760.000000,1274212352.000000,3.841300,0.049900,0.017800,3.702800,0.010800,0.025000,0.012400,0.000700,0.000700,0.025000,0.004000,0.000000
665,1.497379,2.349298,2.317500,2.144200,1124.000000,644889919.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000900,0.000000,0.000000,0.000000,0.017500,0.000000,0.034400,0.000000,0.000000,0.000000,0.009000,0.000000
666,1.498924,1.623299,1.717700,1.525400,1124.000000,644887186.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.014500,0.000000,0.366300,0.000000,0.000000,0.000000,0.004600,0.000000
667,1.502431,1.849603,1.763000,1.652700,1124.000000,644887210.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.367200,0.000000,0.000000,0.000000,0.003400,0.000000
668,1.504766,3.955400,4.011100,3.823800,1124.000000,644881741.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.011700,0.000000,0.016400,0.000000,0.000000,0.000000,0.005300,0.000000
669,1.506684,0.520897,0.544500,0.427000,1124.000000,644893567.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.010800,0.000000,0.000000,0.000000,0.003600,0.000000
670,1.508041,2.513201,1.946400,1.851500,1124.000000,644893591.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.009300,0.000000,0.023100,0.000000,0.000000,0.000000,0.006400,0.000000
671,1.511605,3.717701,4.232400,3.571200,1124.000000,644895039.000000,1143881728.000000,251637760.000000,1274212352.000000,2.822700,0.047400,0.017900,2.692000,0.013100,0.023200,0.011100,0.000700,0.000500,0.022300,0.005100,0.000000
672,1.513740,2.196698,2.214600,2.073400,1124.000000,644894114.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.015200,0.000000,0.491800,0.000000,0.000000,0.000000,0.004000,0.000000
673,1.515780,1.889399,1.882800,1.762500,1124.000000,644891954.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.013000,0.000000,0.424600,0.000000,0.000000,0.000000,0.003900,0.000000
674,1.517476,1.896606,1.912700,1.796500,1124.000000,644891970.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.015200,0.000000,0.421900,0.000000,0.000000,0.000000,0.007600,0.000000
675,1.519518,1.995600,1.866000,1.764700,1124.000000,644899170.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000900,0.000000,0.000000,0.000000,0.010100,0.000000,0.388400,0.000000,0.000000,0.000000,0.003300,0.000000
676,1.521322,1.825794,1.943800,1.716300,1124.000000,644899210.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.463900,0.000000,0.000000,0.000000,0.004300,0.000000
677,1.523306,1.971903,1.965900,1.858700,1124.000000,644899218.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.429300,0.000000,0.000000,0.000000,0.003800,0.000000
678,1.525146,1.870103,1.869600,1.760100,1124.000000,644899250.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.011700,0.000000,0.415500,0.000000,0.000000,0.000000,0.003300,0.000000
679,1.530190,4.971500,4.949400,4.834800,1124.000000,644907431.000000,1143881728.000000,251637760.000000,1274212352.000000,4.380500,0.051300,0.015800,4.254600,0.010400,0.020400,0.010100,0.000800,0.000500,0.020600,0.003000,0.000000
680,1.532080,1.901998,1.912700,1.786600,1124.000000,644908610.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.013400,0.000000,0.416200,0.000000,0.000000,0.000000,0.005200,0.000000
681,1.533758,1.743297,1.751500,1.642700,1124.000000,644907786.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.010600,0.000000,0.352400,0.000000,0.000000,0.000000,0.005500,0.000000
682,1.535407,1.597102,1.607900,1.511600,1124.000000,644907810.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.337400,0.000000,0.000000,0.000000,0.003500,0.000000
683,1.537574,2.177303,2.022600,1.817900,1124.000000,644907194.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.008900,0.000000,0.396500,0.000000,0.000000,0.000000,0.008600,0.000000
684,1.539053,1.502997,1.606000,1.370800,1124.000000,644907642.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.012300,0.000000,0.348400,0.000000,0.000000,0.000000,0.003900,0.000000
685,1.540669,1.587103,1.627700,1.499300,1124.000000,644907242.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.011800,0.000000,0.320000,0.000000,0.000000,0.000000,0.003600,0.000000
686,1.544986,4.304599,4.254700,4.155600,1124.000000,644917814.000000,1143881728.000000,251637760.000000,1274212352.000000,3.677300,0.047400,0.018300,3.551800,0.008600,0.022800,0.010700,0.000700,0.000500,0.017800,0.004000,0.000000
687,1.546737,1.805598,1.821600,1.688400,1124.000000,644912530.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.013500,0.000000,0.415600,0.000000,0.000000,0.000000,0.003700,0.000000
688,1.548639,1.876297,1.847200,1.729500,1124.000000,644918834.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.446400,0.000000,0.000000,0.000000,0.003000,0.000000
689,1.550122,1.536402,1.584700,1.467100,1124.000000,644916666.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.011500,0.000000,0.342200,0.000000,0.000000,0.000000,0.003600,0.000000
690,1.551999,1.831803,1.823900,1.732700,1124.000000,644915594.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.008600,0.000000,0.435800,0.000000,0.000000,0.000000,0.002900,0.000000
691,1.553717,1.742198,1.735700,1.637700,1124.000000,644915602.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.394300,0.000000,0.000000,0.000000,0.003200,0.000000
692,1.555369,1.674298,1.675500,1.577500,1124.000000,644919730.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.010600,0.000000,0.361400,0.000000,0.000000,0.000000,0.003500,0.000000
693,1.557271,1.880300,1.877200,1.781600,1124.000000,644920210.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.418900,0.000000,0.000000,0.000000,0.003300,0.000000
694,1.561469,4.014803,3.995300,3.833500,1124.000000,644923119.000000,1143881728.000000,251637760.000000,1274212352.000000,3.373400,0.045200,0.016000,3.256300,0.010100,0.021200,0.011200,0.000700,0.000500,0.017700,0.003100,0.000000
695,1.563137,1.802098,1.784700,1.628900,1124.000000,644920170.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.012400,0.000000,0.329000,0.000000,0.000000,0.000000,0.006200,0.000000
696,1.564681,1.530102,1.565500,1.444700,1124.000000,644921466.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000700,0.000000,0.000000,0.000000,0.012300,0.000000,0.355600,0.000000,0.000000,0.000000,0.004000,0.000000
697,1.566813,2.128600,1.945900,1.839100,1124.000000,644923802.000000,1143881728.000000,251637760.000000,1274212352.000000,0.000800,0.000000,0.000000,0.000000,0.008600,0.000000,0.019500,0.000000,0.000000,0.000000,0.007500,0.000000
698,1.568429,1.669799,1.833700,1.570600,1124.000000,644923090.000000,1143881728.000000,251637760.000000,1274216448.000000,0.000800,0.000000,0.000000,0.000000,0.014200,0.000000,0.566700,0.000000,0.000000,0.000000,0.005300,0.000000
699,1.571199,1.311600,1.292500,1.190500,1124.000000,644923626.000000,1143881728.000000,251637760.000000,1274216448.000000,0.000700,0.000000,0.000000,0.000000,0.010900,0.000000,0.352900,0.000000,0.000000,0.000000,0.003700,0.000000
700,1.573248,1.974802,1.971800,1.859500,1124.000000,644926431.000000,1143881728.000000,251637760.000000,1274216448.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.010700,0.000000,0.000000,0.000000,0.003700,0.000000
701,1.575355,3.642099,2.332500,2.218000,1124.000000,644927770.000000,1143881728.000000,251637760.000000,1274286080.000000,0.000800,0.000000,0.000000,0.000000,0.010200,0.000000,0.244500,0.000000,0.000000,0.000000,0.004400,0.000000
702,1.578112,2.741298,4.040100,2.621400,1124.000000,644933966.000000,1143881728.000000,251637760.000000,1274286080.000000,2.178300,0.048100,0.022800,2.053400,0.010200,0.020200,0.010200,0.000700,0.000400,0.017200,0.003900,0.000000
703,1.579763,1.697803,1.725000,1.608900,1124.000000,644932722.000000,1143881728.000000,251637760.000000,1274286080.000000,0.000600,0.000000,0.000000,0.000000,0.012600,0.000000,0.334800,0.000000,0.000000,0.000000,0.003600,0.000000
704,1.581871,2.019997,1.956900,1.869800,1124.000000,644934442.000000,1143881728.000000,251637760.000000,1274286080.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.414200,0.000000,0.000000,0.000000,0.002800,0.000000
705,1.583277,1.470805,1.524200,1.381700,1124.000000,644932770.000000,1143881728.000000,251637760.000000,1274286080.000000,0.000900,0.000000,0.000000,0.000000,0.014200,0.000000,0.337300,0.000000,0.000000,0.000000,0.005300,0.000000
706,1.584997,1.722095,1.721900,1.629800,1124.000000,644932018.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.353800,0.000000,0.000000,0.000000,0.003500,0.000000
707,1.587391,2.358404,2.226200,2.132600,1124.000000,644932498.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.759200,0.000000,0.000000,0.000000,0.003500,0.000000
708,1.588839,1.496599,1.620300,1.406400,1124.000000,644935770.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.321900,0.000000,0.000000,0.000000,0.003500,0.000000
709,1.590700,1.831597,1.740700,1.644200,1124.000000,644935794.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.409000,0.000000,0.000000,0.000000,0.003100,0.000000
710,1.594790,4.078104,4.143400,3.959300,1124.000000,644942294.000000,1143881728.000000,251637760.000000,1274290176.000000,3.529500,0.048500,0.015300,3.410500,0.008300,0.020700,0.009800,0.000700,0.000400,0.018200,0.003600,0.000000
711,1.596551,1.794799,1.809400,1.698300,1124.000000,644937122.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000700,0.000000,0.000000,0.000000,0.012400,0.000000,0.406200,0.000000,0.000000,0.000000,0.003600,0.000000
712,1.598560,1.985296,1.950900,1.853200,1124.000000,644937994.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.354700,0.000000,0.000000,0.000000,0.003000,0.000000
713,1.600120,1.586501,1.613800,1.491200,1124.000000,644941266.000000,1143881728.000000,251637760.000000,1274290176.000000,0.000600,0.000000,0.000000,0.000000,0.011300,0.000000,0.320000,0.000000,0.000000,0.000000,0.003700,0.000000
714,1.602142,1.882504,1.781000,1.686900,1124.000000,644944154.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.439000,0.000000,0.000000,0.000000,0.003300,0.000000
715,1.603671,1.628699,1.724700,1.535400,1124.000000,644944154.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.320900,0.000000,0.000000,0.000000,0.006300,0.000000
716,1.605340,1.714498,1.716700,1.621500,1124.000000,644944186.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.364800,0.000000,0.000000,0.000000,0.004200,0.000000
717,1.607329,1.923002,1.863900,1.765400,1124.000000,644944202.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.430900,0.000000,0.000000,0.000000,0.003000,0.000000
718,1.611405,4.055697,4.080500,3.930100,1124.000000,644950574.000000,1143881728.000000,251637760.000000,1274294272.000000,3.450500,0.047500,0.016500,3.330700,0.011700,0.020700,0.010300,0.000600,0.000600,0.018200,0.005000,0.000000
719,1.613329,1.988400,1.997200,1.879400,1124.000000,644945154.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000700,0.000000,0.000000,0.000000,0.013600,0.000000,0.407700,0.000000,0.000000,0.000000,0.005000,0.000000
720,1.615291,1.766404,1.726800,1.622000,1124.000000,644951482.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.405900,0.000000,0.000000,0.000000,0.003800,0.000000
721,1.616985,1.880797,1.920800,1.779600,1124.000000,644949762.000000,1143881728.000000,251637760.000000,1274294272.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.244600,0.000000,0.000000,0.000000,0.008500,0.000000
722,1.618795,1.828501,1.829600,1.729200,1124.000000,644948482.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.442900,0.000000,0.000000,0.000000,0.003700,0.000000
723,1.620410,1.634297,1.640800,1.547400,1124.000000,644948082.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.374400,0.000000,0.000000,0.000000,0.003500,0.000000
724,1.622389,1.929400,1.859500,1.769800,1124.000000,644948106.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.421000,0.000000,0.000000,0.000000,0.002900,0.000000
725,1.624137,1.697704,1.755400,1.605900,1124.000000,644952226.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.011300,0.000000,0.349500,0.000000,0.000000,0.000000,0.004500,0.000000
726,1.628439,4.353897,4.335500,4.239100,1124.000000,644962542.000000,1143881728.000000,251637760.000000,1274298368.000000,3.547700,0.077700,0.017500,3.395400,0.063800,0.019800,0.009600,0.000600,0.000700,0.018800,0.005100,0.000000
727,1.630198,1.744700,1.756800,1.650800,1124.000000,644957322.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.011500,0.000000,0.362000,0.000000,0.000000,0.000000,0.003300,0.000000
728,1.632198,1.986798,1.942300,1.843200,1124.000000,644958218.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.009700,0.000000,0.471500,0.000000,0.000000,0.000000,0.007900,0.000000
729,1.633753,1.620805,1.658100,1.522500,1124.000000,644957370.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.311900,0.000000,0.000000,0.000000,0.003800,0.000000
730,1.635696,1.762996,1.746900,1.650100,1124.000000,644956474.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.353700,0.000000,0.000000,0.000000,0.002600,0.000000
731,1.637630,2.041199,1.916500,1.806000,1124.000000,644960586.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.269800,0.000000,0.000000,0.000000,0.003700,0.000000
732,1.639567,1.877105,1.888000,1.654700,1124.000000,644960610.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.450300,0.000000,0.000000,0.000000,0.003500,0.000000
733,1.641032,1.574596,1.694300,1.492300,1124.000000,644960650.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.015900,0.000000,0.368900,0.000000,0.000000,0.000000,0.006000,0.000000
734,1.645098,4.040405,4.012500,3.915100,1124.000000,644971742.000000,1143881728.000000,251637760.000000,1274298368.000000,3.493400,0.057900,0.019300,3.359600,0.010200,0.024500,0.012800,0.000600,0.000500,0.015800,0.003400,0.000000
735,1.647414,2.245500,1.988200,1.873500,1124.000000,644966330.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.013100,0.000000,0.445300,0.000000,0.000000,0.000000,0.003400,0.000000
736,1.649065,1.711699,1.835300,1.471800,1124.000000,644971794.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.016300,0.000000,0.355000,0.000000,0.000000,0.000000,0.006300,0.000000
737,1.650764,1.560799,1.708800,1.468600,1124.000000,644969626.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.013300,0.000000,0.389200,0.000000,0.000000,0.000000,0.004600,0.000000
738,1.652701,2.084396,2.039300,1.944100,1124.000000,644964522.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.391600,0.000000,0.000000,0.000000,0.003800,0.000000
739,1.654324,1.550206,1.589800,1.458500,1124.000000,644968642.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.011400,0.000000,0.397200,0.000000,0.000000,0.000000,0.004000,0.000000
740,1.656120,1.892999,1.871100,1.776700,1124.000000,644968666.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.394900,0.000000,0.000000,0.000000,0.005700,0.000000
741,1.658141,1.772399,1.782000,1.667100,1124.000000,644968690.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.368400,0.000000,0.000000,0.000000,0.004400,0.000000
742,1.662980,5.016596,4.848300,4.736900,1124.000000,644976199.000000,1143881728.000000,251637760.000000,1274298368.000000,3.954000,0.053700,0.016900,3.824200,0.009900,0.021000,0.014900,0.000800,0.000700,0.018700,0.004700,0.000000
743,1.664582,1.676105,1.829000,1.570800,1124.000000,644973114.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.016600,0.000000,0.457000,0.000000,0.000000,0.000000,0.004500,0.000000
744,1.666266,1.703394,1.713000,1.607900,1176.000000,644973994.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.372100,0.000000,0.000000,0.000000,0.003900,0.000000
745,1.668287,2.003302,2.000000,1.903000,1124.000000,644973162.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.467400,0.000000,0.000000,0.000000,0.002900,0.000000
746,1.669897,1.579797,1.584500,1.491600,1124.000000,644972930.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.357800,0.000000,0.000000,0.000000,0.003600,0.000000
747,1.671749,1.859906,1.841900,1.751200,1124.000000,644972970.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.439400,0.000000,0.000000,0.000000,0.004300,0.000000
748,1.673505,1.771400,1.747800,1.642600,1124.000000,644977498.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.010100,0.000000,0.395900,0.000000,0.000000,0.000000,0.003400,0.000000
749,1.675104,1.627997,1.661200,1.540700,1124.000000,644977106.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.329100,0.000000,0.000000,0.000000,0.003600,0.000000
750,1.679440,4.226800,4.172900,4.067900,1124.000000,644980855.000000,1143881728.000000,251637760.000000,1274298368.000000,3.609900,0.050100,0.015000,3.479700,0.009000,0.022100,0.010500,0.000700,0.000600,0.022800,0.003400,0.000000
751,1.681087,1.722300,1.748200,1.608000,1124.000000,644977090.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.016100,0.000000,0.348200,0.000000,0.000000,0.000000,0.004100,0.000000
752,1.682912,1.840597,1.853200,1.743600,1124.000000,644983402.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.010600,0.000000,0.367100,0.000000,0.000000,0.000000,0.003600,0.000000
753,1.684540,1.657306,1.663800,1.570600,1124.000000,644985330.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.369400,0.000000,0.000000,0.000000,0.003300,0.000000
754,1.686786,2.090795,1.953800,1.863900,1124.000000,644985050.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.389900,0.000000,0.000000,0.000000,0.003000,0.000000
755,1.688762,1.794799,1.765400,1.552600,1124.000000,644985074.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000900,0.000000,0.000000,0.000000,0.057900,0.000000,0.377600,0.000000,0.000000,0.000000,0.005600,0.000000
756,1.690173,1.651800,1.680900,1.432800,1124.000000,644985098.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.325400,0.000000,0.000000,0.000000,0.007600,0.000000
757,1.692089,1.937500,2.039100,1.829100,1124.000000,644984634.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000900,0.000000,0.000000,0.000000,0.013900,0.000000,0.427200,0.000000,0.000000,0.000000,0.005800,0.000000
758,1.695826,3.756406,3.748100,3.638400,1124.000000,644990902.000000,1143881728.000000,251637760.000000,1274298368.000000,3.183300,0.102100,0.015700,3.011900,0.011400,0.019700,0.009900,0.000900,0.000500,0.016600,0.003600,0.000000
759,1.697858,2.042999,2.050500,1.934600,1124.000000,644989666.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.418200,0.000000,0.000000,0.000000,0.003000,0.000000
760,1.699801,1.963698,1.946800,1.843700,1124.000000,644990962.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000800,0.000000,0.000000,0.000000,0.011300,0.000000,0.398200,0.000000,0.000000,0.000000,0.003200,0.000000
761,1.701937,1.804004,1.802300,1.673000,1124.000000,644989730.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.484100,0.000000,0.000000,0.000000,0.003100,0.000000
762,1.704374,2.658099,1.649500,1.538200,1124.000000,644989362.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.011500,0.000000,0.315100,0.000000,0.000000,0.000000,0.004000,0.000000
763,1.705362,0.982795,1.826000,0.715500,1124.000000,644989394.000000,1143881728.000000,251637760.000000,1274298368.000000,0.000700,0.000000,0.000000,0.000000,0.014600,0.000000,0.210400,0.000000,0.000000,0.000000,0.004300,0.000000
