"scale","scaleUnit","status","fixedTicksPerSecond","framesPerSecond","frameTimeMeanMilliseconds","frameTimeP95Milliseconds","beltEntities","itemEntities","reportPath"
"2","side","passed","61.39591309095979","3594.960696166427","0.2781185189703939","0.3990008553955704","4","4","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-2\report.json"
"4","side","passed","61.19604311778699","3125.1979274563964","0.31992022170362483","0.42733773589134194","16","16","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-4\report.json"
"8","side","passed","61.39552667785817","2857.1918229529633","0.34989260135068506","0.48200113815255463","64","64","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-8\report.json"
"16","side","passed","61.39789207066103","2555.112277181646","0.39123623956916215","0.599824619712308","256","256","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-16\report.json"
"32","side","passed","61.39613557343689","1446.3089656908649","0.6906984237776564","1.2297806679271162","1024","1024","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-32\report.json"
"64","side","passed","61.384644706433775","449.68751122074775","2.219340197930196","4.36552008613944","4096","4096","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-64\report-detailed.json"
"128","side","passed","61.18987455340205","73.54743879545718","13.509832778163153","17.980340495705605","16384","16384","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-128\report.json"
"256","side","failed","32.96035002513297","1.5420046795383844","577.8858736157417","586.555615067482","65536","65536","D:\UnityProject\Factory-with-DOTS\Docs\PerformanceReports\StressTest\Perf_4096_Mk4_FullLoop\stress-20260807-212002\scale-256\report-detailed.json"
