frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
77,0.157728,0.723604,0.732200,0.663900,1124.000000,1173986276.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,0.158411,0.684099,0.684100,0.629200,1124.000000,1173986276.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,0.164015,5.431902,4.576500,4.502300,1124.000000,1173990372.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,0.166932,2.879896,3.544400,2.610500,1124.000000,1173991054.000000,1675481088.000000,959655936.000000,1881735168.000000,0.898400,0.068900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,0.168684,1.775503,1.859300,1.603400,1124.000000,1173990318.000000,1675481088.000000,959655936.000000,1881735168.000000,0.002300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,0.170818,2.110898,2.113000,1.949800,1124.000000,1173990742.000000,1675481088.000000,959655936.000000,1881735168.000000,0.001400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,0.172546,1.807497,1.809100,1.641400,1124.000000,1173994414.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0.174206,1.258801,1.295900,1.162500,1124.000000,1173998014.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,0.175681,1.734602,1.667300,1.559400,1124.000000,1173997590.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0.179497,3.779004,3.719600,3.533200,1124.000000,1173997590.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,0.181161,1.875298,1.894500,1.677400,1124.000000,1174002390.000000,1675481088.000000,959655936.000000,1881735168.000000,0.965900,0.383800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0.182013,0.927296,1.030900,0.860400,1124.000000,1173999988.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.183273,1.111905,0.818200,0.744300,1124.000000,1173999988.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,0.184069,0.882802,1.145700,0.781200,1124.000000,1174004084.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.185178,1.100298,1.088900,0.986900,1124.000000,1174002660.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,0.186032,0.914201,0.938500,0.837000,1124.000000,1174004852.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,0.186745,0.725999,0.734500,0.658800,1124.000000,1174002660.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,0.187452,0.714101,0.715300,0.650400,1124.000000,1174002660.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,0.188206,0.756597,0.753300,0.692700,1124.000000,1174002660.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,0.189658,1.359701,1.284200,1.199900,1124.000000,1174010852.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,0.190326,0.752098,0.816900,0.687800,1124.000000,1174011276.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,0.191114,0.795805,0.799100,0.731400,1124.000000,1174010852.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.192087,0.940993,0.925000,0.859600,1124.000000,1174076388.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,0.195192,3.031406,2.960600,2.865600,1124.000000,1174011276.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,0.196455,1.247697,1.220600,1.074900,1124.000000,1174019812.000000,1675481088.000000,959655936.000000,1881735168.000000,0.656600,0.032600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,0.197788,1.336699,1.383600,1.222800,1124.000000,1174016084.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,0.198398,0.712401,0.751500,0.643600,1124.000000,1174016084.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,0.199109,0.725602,0.734400,0.665900,1124.000000,1174016084.000000,1675481088.000000,959655936.000000,1881735168.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,0.199803,0.695996,0.694900,0.637000,1124.000000,1174014948.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,0.201022,1.119104,1.067400,0.996200,1124.000000,1174014948.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,0.202114,1.104294,1.079400,0.962100,1124.000000,1174019044.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,0.202994,0.895302,0.945400,0.816400,1124.000000,1174025332.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,0.203830,0.768204,0.774500,0.698000,1124.000000,1174088676.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,0.204588,0.886798,0.886400,0.818500,1124.000000,1174023140.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,0.205658,0.987096,0.758300,0.689800,1124.000000,1174023140.000000,1675481088.000000,959655936.000000,1881739264.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,0.207119,0.882200,1.073300,0.794500,1124.000000,1174027660.000000,1675481088.000000,959655936.000000,1881743360.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,0.207803,1.277105,1.267400,1.165000,1124.000000,1174027236.000000,1675481088.000000,959655936.000000,1881743360.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,0.208649,0.899398,0.927100,0.824200,1124.000000,1174027236.000000,1675481088.000000,959655936.000000,1881743360.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,0.214292,5.388102,5.273300,4.967200,1124.000000,1174026262.000000,1675481088.000000,959655936.000000,1881743360.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,0.215831,1.727197,1.767200,1.559400,1124.000000,1174029540.000000,1675481088.000000,959655936.000000,1881743360.000000,0.904000,0.096200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,0.216604,0.835105,0.894400,0.769800,1124.000000,1174028500.000000,1675481088.000000,959655936.000000,1881743360.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,0.218245,0.704294,0.712900,0.644600,1124.000000,1174032596.000000,1675481088.000000,959655936.000000,1881743360.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,0.219339,1.951800,1.436800,1.362500,1124.000000,1174032596.000000,1675481088.000000,959655936.000000,1881743360.000000,0.001600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,0.220614,1.279606,1.728600,1.150800,1124.000000,1174031332.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,0.221163,0.649695,0.699400,0.588200,1124.000000,1174035428.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,0.221961,0.794700,0.795400,0.731500,1124.000000,1174035428.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,0.222707,0.754202,0.752500,0.692000,1124.000000,1174035428.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,0.223382,0.682001,0.685900,0.625900,1124.000000,1174041716.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,0.224047,0.668098,0.664000,0.610800,1124.000000,1174039524.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
126,0.224716,0.667000,0.667200,0.611400,1124.000000,1174039524.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
127,0.225384,0.669204,0.667800,0.613400,1124.000000,1174039948.000000,1675481088.000000,959655936.000000,1881747456.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
128,0.229218,3.576701,3.426900,0.671500,1124.000000,1174039524.000000,1675481088.000000,959655936.000000,1881751552.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
129,0.231616,2.496499,1.573900,1.377900,1124.000000,1174048724.000000,1675481088.000000,959655936.000000,1881751552.000000,0.767200,0.049600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
