frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
68,0.161054,1.694600,1.716100,1.585100,1124.000000,644041150.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000800,0.000000,0.000000,0.000000,0.010500,0.000000,0.379500,0.000000,0.000000,0.000000,0.003900,0.000000
69,0.163219,2.073902,2.005100,1.892500,1124.000000,644041174.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000700,0.000000,0.000000,0.000000,0.008500,0.000000,0.394400,0.000000,0.000000,0.000000,0.003200,0.000000
70,0.165020,1.875999,1.934600,1.767200,1124.000000,644040654.000000,1140809728.000000,248565760.000000,1275990016.000000,0.001000,0.000000,0.000000,0.000000,0.015500,0.000000,0.379100,0.000000,0.000000,0.000000,0.006300,0.000000
71,0.166696,1.697598,1.705800,1.598900,1124.000000,644040678.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000600,0.000000,0.000000,0.000000,0.010600,0.000000,0.372400,0.000000,0.000000,0.000000,0.003600,0.000000
72,0.168817,2.061798,2.029100,1.924500,1124.000000,644040702.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.438000,0.000000,0.000000,0.000000,0.003200,0.000000
73,0.170825,2.004606,2.011400,1.881900,1124.000000,644044822.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000800,0.000000,0.000000,0.000000,0.012100,0.000000,0.456700,0.000000,0.000000,0.000000,0.004800,0.000000
74,0.174960,4.108199,4.069700,3.941400,1124.000000,644049443.000000,1140809728.000000,248565760.000000,1275990016.000000,3.429700,0.069800,0.015600,3.284000,0.011100,0.019600,0.010600,0.000800,0.000500,0.021200,0.004000,0.000000
75,0.176830,1.927700,1.957700,1.805100,1124.000000,644045462.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000600,0.000000,0.000000,0.000000,0.014200,0.000000,0.433500,0.000000,0.000000,0.000000,0.003900,0.000000
76,0.179042,2.189101,2.170500,1.869200,1124.000000,644044998.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.065900,0.000000,0.000000,0.000000,0.003400,0.000000
77,0.180437,1.431193,1.428800,1.301700,1124.000000,644045510.000000,1140809728.000000,248565760.000000,1275990016.000000,0.000700,0.000000,0.000000,0.000000,0.012500,0.000000,0.368000,0.000000,0.000000,0.000000,0.003800,0.000000
