frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
281,0.427266,1.073002,1.101100,0.990900,1124.000000,644136614.000000,1143959552.000000,251715584.000000,1281650688.000000,0.000700,0.000000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
282,0.428239,0.989697,0.997400,0.917100,1124.000000,644136614.000000,1143959552.000000,251715584.000000,1281650688.000000,0.000600,0.000000,0.000000,0.000000,0.007900,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
283,0.429371,1.117205,1.109600,1.039400,1124.000000,644136190.000000,1143959552.000000,251715584.000000,1281650688.000000,0.000400,0.000000,0.000000,0.000000,0.006400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002200,0.000000
284,0.430527,1.149795,1.155500,1.079500,1124.000000,644140302.000000,1143959552.000000,251715584.000000,1281650688.000000,0.000600,0.000000,0.000000,0.000000,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
285,0.431680,1.163506,1.151600,1.083300,1124.000000,644139790.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
286,0.432845,1.073498,1.075800,0.995800,1124.000000,644143886.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000600,0.000000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
287,0.433937,1.142900,1.120400,1.040600,1124.000000,644143886.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000700,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.006800,0.000000
288,0.435257,1.315901,1.309400,1.212100,1124.000000,644143886.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
289,0.436452,1.195500,1.192000,1.090500,1124.000000,644146078.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
290,0.437525,1.092800,1.102000,1.002000,1124.000000,644147982.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
291,0.438556,1.038194,1.048600,0.961500,1124.000000,644148494.000000,1143959552.000000,251715584.000000,1281654784.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
292,0.439915,1.352601,1.335100,1.256700,1124.000000,644147982.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
293,0.442671,2.752700,2.745300,2.652800,1124.000000,644149325.000000,1143959552.000000,251715584.000000,1281658880.000000,2.334300,0.044800,0.012600,2.250000,0.009000,0.000000,0.000000,0.000700,0.000500,0.013300,0.002900,0.000000
294,0.443784,1.119700,1.127800,1.033900,1124.000000,644148534.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
295,0.444982,1.183900,1.183400,1.100700,1124.000000,644153142.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
296,0.446207,1.224405,1.221200,1.140100,1124.000000,644152630.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
297,0.447220,1.044600,1.047800,0.966500,1124.000000,644152926.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
298,0.448250,1.022598,1.018200,0.940800,1124.000000,644152078.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
299,0.449709,1.372499,1.348400,1.258400,1124.000000,644156174.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007900,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
300,0.451875,2.219104,2.144100,2.041400,1124.000000,644154048.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.000000,0.000000,0.000000,0.000000,0.005100,0.000000
301,0.452434,0.539194,0.534300,0.361900,1124.000000,644160270.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
302,0.454272,1.006307,1.069200,0.890800,1124.000000,644160270.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.010200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
303,0.455669,2.271499,2.284900,2.175000,1176.000000,644158144.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.000000,0.000000,0.000000,0.000000,0.004100,0.000000
304,0.457145,1.478501,1.482600,1.389700,1124.000000,644158144.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
305,0.460665,3.449795,3.409300,3.310100,1124.000000,644163502.000000,1143959552.000000,251715584.000000,1281658880.000000,2.878800,0.085200,0.021600,2.735000,0.008400,0.000000,0.000000,0.000600,0.000500,0.019400,0.003400,0.000000
306,0.461661,1.056101,1.080300,0.952700,1124.000000,644165406.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003900,0.000000
307,0.462626,0.983603,0.998400,0.902600,1124.000000,644169502.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.009200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
308,0.463912,1.247300,1.215800,1.107000,1124.000000,644169502.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.008200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
309,0.464991,1.105499,1.124200,1.023500,1124.000000,644168462.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
310,0.466253,1.233801,1.229700,1.140700,1124.000000,644168462.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.008300,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
311,0.467258,1.038095,1.040900,0.953500,1124.000000,644168462.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
312,0.468302,1.060204,1.049100,0.966300,1124.000000,644177078.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007900,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
313,0.469476,1.161699,1.168200,1.076700,1124.000000,644177078.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007800,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
314,0.470551,1.094501,1.088700,1.007400,1124.000000,644176654.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
315,0.471601,1.040696,1.047100,0.961000,1124.000000,644176654.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.006500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
316,0.472685,1.085799,1.084500,1.007700,1124.000000,644176654.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.007300,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
317,0.475028,2.296202,1.167600,1.074500,1124.000000,644176654.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
318,0.477590,2.586501,3.695900,2.491900,1124.000000,644181406.000000,1143959552.000000,251715584.000000,1281658880.000000,2.133600,0.053200,0.022000,2.031900,0.010200,0.000000,0.000000,0.000800,0.000700,0.011500,0.003700,0.000000
319,0.478655,1.083199,1.087600,0.996200,1124.000000,644181406.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
320,0.479856,1.193403,1.190400,1.106600,1124.000000,644181406.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.008100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
321,0.481015,1.167602,1.170300,1.086900,1124.000000,644183598.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007800,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
322,0.482056,1.050999,1.053300,0.974900,1124.000000,644180750.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
323,0.483193,1.127898,1.122700,1.047600,1124.000000,644184846.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000400,0.000000,0.000000,0.000000,0.006200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002200,0.000000
324,0.484334,1.139803,1.132700,1.055000,1124.000000,644184846.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
325,0.485455,1.122697,1.122400,1.041100,1124.000000,644188942.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
326,0.486584,1.088598,1.091600,1.010500,1124.000000,644188942.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
327,0.487581,1.038804,1.039900,0.964600,1124.000000,644189878.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
328,0.488912,1.284297,1.259300,1.181400,1124.000000,644188942.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
329,0.490135,1.242198,1.244800,1.147600,1124.000000,644193462.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
330,0.492875,2.747102,2.747700,2.644200,1124.000000,644194517.000000,1143959552.000000,251715584.000000,1281658880.000000,2.330300,0.052200,0.013700,2.238300,0.009300,0.000000,0.000000,0.000800,0.000900,0.012000,0.003100,0.000000
331,0.493971,1.114902,1.120000,1.033900,1124.000000,644193726.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
332,0.495091,1.123696,1.123400,1.044500,1124.000000,644193726.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007800,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
333,0.496177,1.091801,1.091700,1.016300,1124.000000,644194517.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.007300,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
334,0.497243,1.063499,1.058400,0.983600,1124.000000,644193038.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.006200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
335,0.498240,0.997003,0.999900,0.921900,1124.000000,644197134.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
336,0.499366,1.119196,1.113500,1.040400,1124.000000,644197134.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.007200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
337,0.500520,1.156200,1.154500,1.077700,1124.000000,644203422.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007600,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
338,0.501567,1.047003,1.046300,0.970200,1124.000000,644201230.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007300,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
339,0.502623,1.053600,1.050200,0.975000,1124.000000,644201230.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007300,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
340,0.503675,1.056597,1.055800,0.979000,1124.000000,644205326.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
341,0.505018,1.292800,1.268700,1.186100,1124.000000,644205326.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
342,0.506240,1.203805,1.203300,1.103300,1124.000000,644205750.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
343,0.509262,3.032497,3.018700,2.919400,1124.000000,644206062.000000,1143959552.000000,251715584.000000,1281658880.000000,2.528900,0.044700,0.014200,2.438500,0.010200,0.000000,0.000000,0.000600,0.000500,0.016700,0.003700,0.000000
344,0.510525,1.279500,1.288400,1.180600,1124.000000,644206062.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
345,0.511486,0.970897,0.969200,0.874000,1124.000000,644206486.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
346,0.512446,0.978805,0.987700,0.894900,1124.000000,644210158.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
347,0.513563,1.087096,1.073400,0.986700,1124.000000,644209422.000000,1143959552.000000,251715584.000000,1281658880.000000,0.000700,0.000000,0.000000,0.000000,0.008100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
348,0.514714,1.157100,1.151600,1.028200,1124.000000,644209422.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
349,0.515813,1.117000,1.127200,1.033400,1124.000000,644209422.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000800,0.000000,0.000000,0.000000,0.009600,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
350,0.517006,1.170599,1.082900,1.002600,1124.000000,644213518.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000700,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
351,0.518001,1.022102,1.103900,0.937600,1124.000000,644217614.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.000000,0.000000,0.000000,0.000000,0.003500,0.000000
352,0.519426,1.104301,1.087100,1.006800,1124.000000,644217614.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
353,0.520453,1.269303,1.246000,1.140000,1124.000000,644219806.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004700,0.000000
354,0.521536,1.098795,1.107700,0.987000,1124.000000,644217614.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000700,0.000000,0.000000,0.000000,0.013100,0.000000,0.000000,0.000000,0.000000,0.000000,0.005300,0.000000
355,0.522424,0.924298,0.935600,0.828700,1124.000000,644217614.000000,1143959552.000000,251715584.000000,1281662976.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.000000,0.000000,0.000000,0.000000,0.004900,0.000000
356,0.524257,1.052303,1.057100,0.964000,1124.000000,644217614.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
357,0.526897,3.383298,3.360600,3.266700,1124.000000,644222918.000000,1143959552.000000,251715584.000000,1281667072.000000,2.099600,0.042100,0.019200,2.011700,0.008700,0.000000,0.000000,0.000700,0.000500,0.012500,0.005900,0.000000
358,0.527965,1.125801,1.140600,1.035300,1124.000000,644222918.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.011700,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
359,0.529020,1.067404,1.071100,0.983800,1124.000000,644222918.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
360,0.530213,1.178394,1.171700,1.089200,1124.000000,644222918.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
361,0.531279,1.079301,1.077700,0.993100,1124.000000,644222134.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000500,0.000000,0.000000,0.000000,0.008200,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
362,0.532359,1.082100,1.079500,0.994900,1124.000000,644221710.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.007500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
363,0.533403,1.048604,1.052600,0.968400,1124.000000,644229902.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
364,0.534701,1.248597,1.171600,1.093700,1124.000000,644230693.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
365,0.535822,1.153501,1.214800,1.062300,1124.000000,644229902.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
366,0.536945,1.024001,1.029500,0.939400,1124.000000,644229902.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.008700,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
367,0.539106,2.246698,2.240900,2.156600,1124.000000,644227776.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.023500,0.000000,0.000000,0.000000,0.000000,0.000000,0.004100,0.000000
368,0.540591,1.506300,1.508600,1.425000,1124.000000,644231872.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.009200,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
369,0.544302,3.660898,2.690600,2.600200,1124.000000,644237022.000000,1143959552.000000,251715584.000000,1281667072.000000,2.223700,0.091700,0.018200,2.065500,0.008700,0.000000,0.000000,0.000700,0.001000,0.031600,0.002900,0.000000
370,0.545815,1.534800,2.483000,1.436800,1124.000000,644232704.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
371,0.546312,0.494104,0.499500,0.401800,1124.000000,644235254.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
372,0.547319,1.034396,1.037900,0.949700,1124.000000,644234830.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
373,0.548264,0.964399,0.967300,0.887400,1124.000000,644233998.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000500,0.000000,0.000000,0.000000,0.007600,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
374,0.549524,1.220401,1.202800,1.122600,1124.000000,644238094.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000500,0.000000,0.000000,0.000000,0.006600,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
375,0.551570,1.224901,1.134300,1.046200,1124.000000,644241363.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000500,0.000000,0.000000,0.000000,0.008900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
376,0.553013,2.270302,2.357000,2.172700,1124.000000,644240064.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.000000,0.000000,0.000000,0.000000,0.005600,0.000000
377,0.554516,1.496103,1.486400,1.393300,1124.000000,644240488.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000500,0.000000,0.000000,0.000000,0.008900,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.000000
378,0.555225,0.445500,0.453500,0.354400,1124.000000,644242190.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
379,0.556026,1.085898,1.085700,0.999800,1124.000000,644246286.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.008500,0.000000,0.000000,0.000000,0.000000,0.000000,0.004700,0.000000
380,0.557027,1.011097,1.012100,0.930000,1124.000000,644246286.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
381,0.560206,3.066702,3.016700,2.886300,1124.000000,644247166.000000,1143959552.000000,251715584.000000,1281667072.000000,2.435200,0.054000,0.012800,2.330200,0.007300,0.000000,0.000000,0.000900,0.000900,0.019700,0.002500,0.000000
382,0.561251,1.019196,1.044500,0.918000,1124.000000,644247166.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.016400,0.000000,0.000000,0.000000,0.000000,0.000000,0.004400,0.000000
383,0.562162,1.029606,1.038500,0.940600,1124.000000,644247166.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
384,0.563169,1.012195,1.012700,0.925600,1124.000000,644247166.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
385,0.564960,1.380400,1.272800,1.180900,1124.000000,644252574.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.008100,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
386,0.565998,1.251502,1.337000,1.233600,1124.000000,644250806.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.000000,0.000000,0.000000,0.000000,0.004300,0.000000
387,0.566848,0.994501,0.999900,0.899000,1124.000000,644250382.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.010200,0.000000,0.000000,0.000000,0.000000,0.000000,0.003900,0.000000
388,0.567762,0.965101,0.971000,0.880100,1124.000000,644254478.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
389,0.569052,1.238400,1.220100,1.087300,1124.000000,644254478.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.008400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
390,0.570170,1.153501,1.133100,1.032300,1124.000000,644254478.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.010400,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
391,0.571142,0.985594,1.014800,0.897500,1124.000000,644262670.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
392,0.572171,1.037500,1.037200,0.952600,1124.000000,644262670.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.008500,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
393,0.573233,1.064605,1.063800,0.981800,1124.000000,644263094.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
394,0.577137,3.732497,3.682200,3.588100,1124.000000,644263598.000000,1143959552.000000,251715584.000000,1281667072.000000,3.209300,0.046200,0.011400,3.116900,0.007900,0.000000,0.000000,0.000600,0.000500,0.019200,0.002500,0.000000
395,0.578122,1.115802,1.137900,1.008600,1124.000000,644263598.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000800,0.000000,0.000000,0.000000,0.013700,0.000000,0.000000,0.000000,0.000000,0.000000,0.006800,0.000000
396,0.580560,2.404797,1.311400,1.208700,1124.000000,644267694.000000,1143959552.000000,251715584.000000,1281667072.000000,0.000700,0.000000,0.000000,0.000000,0.010600,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
