frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
25,0.054035,1.189902,1.189100,1.124600,1324.000000,630671085.000000,1071251456.000000,271278080.000000,1239351296.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002500,0.000000
26,0.055255,1.235495,1.246800,1.182700,1324.000000,630675605.000000,1071251456.000000,271278080.000000,1239351296.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
27,0.056822,1.534304,1.511800,1.453100,1324.000000,630671800.000000,1071251456.000000,271278080.000000,1239355392.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002100,0.000000
28,0.058039,1.236097,1.239800,1.164400,1324.000000,630675896.000000,1071251456.000000,271278080.000000,1239355392.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
29,0.059245,1.213400,1.215900,1.147200,1324.000000,630679992.000000,1071251456.000000,271278080.000000,1239355392.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
30,0.062274,2.963202,2.927100,2.852900,270672.000000,631511429.000000,1071251456.000000,271278080.000000,1239355392.000000,2.528300,2.464200,0.010200,0.026800,0.000700,0.000500,0.008800,0.002400,0.000000
31,0.063738,1.511600,1.535600,1.437300,1324.000000,630954424.000000,1071251456.000000,271278080.000000,1239355392.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003800,0.000000
32,0.065131,1.377197,1.366900,1.289500,1324.000000,630954424.000000,1071251456.000000,271278080.000000,1239355392.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.000000
33,0.066869,1.644402,1.556000,1.465300,1324.000000,630954424.000000,1071251456.000000,271278080.000000,1239355392.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
34,0.068183,1.406300,1.465800,1.301700,1324.000000,630957064.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005000,0.000000
35,0.070102,1.927402,0.802900,0.698900,1324.000000,630958520.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
36,0.071414,0.488797,1.527500,0.304400,1324.000000,630961901.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
37,0.072448,1.610799,1.616900,1.381500,1324.000000,630959032.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007600,0.000000
38,0.073705,1.467503,1.554300,1.375600,1324.000000,630961901.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006600,0.000000
39,0.075064,1.386402,1.394300,1.304700,1324.000000,630962616.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003200,0.000000
40,0.076540,1.267900,1.158800,1.079800,1324.000000,630966712.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
41,0.079670,3.217801,3.309200,3.130300,270672.000000,631798029.000000,1071251456.000000,271278080.000000,1239359488.000000,2.553500,2.480000,0.018000,0.024600,0.000700,0.000600,0.010100,0.005500,0.000000
42,0.082214,2.653501,1.510300,1.370600,1324.000000,631241568.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007300,0.000000
43,0.082734,0.526396,1.675800,0.445600,1324.000000,631241144.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004200,0.000000
44,0.083837,1.121202,1.124700,1.044400,1324.000000,631241144.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003700,0.000000
45,0.085742,1.883603,1.873200,1.797400,1324.000000,631244525.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
46,0.087169,1.436600,1.430400,1.345900,1324.000000,631245240.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014100,0.000000
47,0.088334,1.183298,1.195600,1.111400,1324.000000,631248621.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002700,0.000000
48,0.089596,1.274199,1.276700,1.206500,1324.000000,631245240.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000
49,0.090806,1.208397,1.208200,1.142900,1324.000000,631245752.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
50,0.092260,1.418403,1.405700,1.337100,1324.000000,631247880.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002100,0.000000
51,0.095121,2.890101,2.885400,2.809300,270672.000000,632087371.000000,1071251456.000000,271278080.000000,1239359488.000000,2.481700,2.427300,0.010300,0.021000,0.000700,0.000400,0.007000,0.002400,0.000000
52,0.097158,1.996202,1.980900,1.896600,1324.000000,631531960.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002300,0.000000
53,0.098376,1.246599,1.256700,1.164600,1324.000000,631531960.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
54,0.099558,1.188598,1.199700,1.122000,1324.000000,631532472.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002900,0.000000
55,0.102087,2.492000,2.461600,2.388300,1324.000000,631531960.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002400,0.000000
56,0.103482,1.337302,1.344300,1.248800,1324.000000,631531960.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
57,0.104860,1.451800,1.395800,1.310300,1324.000000,631536056.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.000000
58,0.106013,1.168403,1.228300,1.090300,1324.000000,631536480.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003300,0.000000
59,0.107416,1.379096,1.372500,1.293600,1324.000000,631536056.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002800,0.000000
60,0.108694,1.305804,1.306400,1.224300,1324.000000,631536568.000000,1071251456.000000,271278080.000000,1239359488.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003400,0.000000
