frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
27,0.082017,1.810495,1.823300,1.716900,1124.000000,643031952.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009600,0.000000,0.376400,0.000000,0.000000,0.000000,0.003400,0.000000
28,0.083818,1.809304,1.810200,1.720800,1124.000000,643031976.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.341400,0.000000,0.000000,0.000000,0.003300,0.000000
29,0.086040,2.165498,2.000100,1.905100,1124.000000,643032848.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.463800,0.000000,0.000000,0.000000,0.002800,0.000000
30,0.090506,4.183702,4.289100,4.028800,1124.000000,643038236.000000,1136345088.000000,252489728.000000,1267040256.000000,3.519500,0.050600,0.017000,3.385100,0.010900,0.024200,0.011200,0.000700,0.000600,0.022900,0.004100,0.000000
31,0.092515,2.118899,2.096300,1.950100,1124.000000,643032848.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.191700,0.000000,0.487500,0.000000,0.000000,0.000000,0.004400,0.000000
32,0.094026,1.579103,1.641200,1.486800,1124.000000,643041072.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000800,0.000000,0.000000,0.000000,0.012300,0.000000,0.360900,0.000000,0.000000,0.000000,0.005800,0.000000
33,0.095851,1.968296,1.956500,1.859700,1124.000000,643041552.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.122400,0.000000,0.414600,0.000000,0.000000,0.000000,0.003900,0.000000
34,0.097903,2.039399,2.040400,1.936600,1124.000000,643039952.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000500,0.000000,0.000000,0.000000,0.010100,0.000000,0.526600,0.000000,0.000000,0.000000,0.003200,0.000000
35,0.099821,1.921499,1.917700,1.817800,1124.000000,643039976.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.552700,0.000000,0.000000,0.000000,0.003700,0.000000
36,0.101660,1.845302,1.845600,1.745000,1124.000000,643040000.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009600,0.000000,0.515200,0.000000,0.000000,0.000000,0.003500,0.000000
37,0.105467,3.783603,3.770100,3.668800,1124.000000,643047860.000000,1136345088.000000,252489728.000000,1267040256.000000,3.275900,0.045100,0.013800,3.168600,0.009300,0.017800,0.010100,0.000800,0.000500,0.014700,0.003500,0.000000
38,0.107426,1.971995,1.971900,1.863900,1124.000000,643044568.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.011700,0.000000,0.364200,0.000000,0.000000,0.000000,0.003400,0.000000
39,0.109167,1.740604,1.746700,1.645700,1124.000000,643044592.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.436200,0.000000,0.000000,0.000000,0.003600,0.000000
40,0.111029,1.861600,1.852400,1.756000,1124.000000,643044616.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009200,0.000000,0.416600,0.000000,0.000000,0.000000,0.003400,0.000000
41,0.112755,1.746301,1.731000,1.630900,1124.000000,643044240.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.402100,0.000000,0.000000,0.000000,0.003700,0.000000
42,0.114648,1.871499,1.884600,1.769600,1124.000000,643044264.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.431600,0.000000,0.000000,0.000000,0.003300,0.000000
43,0.116349,1.725801,1.721900,1.624500,1124.000000,643044712.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.337500,0.000000,0.000000,0.000000,0.003500,0.000000
44,0.118204,1.641100,1.643300,1.546100,1124.000000,643048408.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.346900,0.000000,0.000000,0.000000,0.003200,0.000000
45,0.122400,4.325496,4.300600,4.198900,1124.000000,643059732.000000,1136345088.000000,252489728.000000,1267040256.000000,3.575100,0.051600,0.016500,3.448100,0.008400,0.021000,0.010600,0.001000,0.000500,0.018300,0.006300,0.000000
46,0.124199,1.859602,1.870000,1.755900,1124.000000,643053480.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.011800,0.000000,0.455000,0.000000,0.000000,0.000000,0.006200,0.000000
47,0.125917,1.743098,1.750400,1.650600,1124.000000,643053960.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.367000,0.000000,0.000000,0.000000,0.003500,0.000000
48,0.127859,1.898399,1.871000,1.779000,1124.000000,643053136.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.381600,0.000000,0.000000,0.000000,0.003400,0.000000
49,0.129650,1.831002,1.851600,1.737500,1124.000000,643056384.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.420200,0.000000,0.000000,0.000000,0.003700,0.000000
50,0.131428,1.763698,1.757300,1.663400,1124.000000,643056408.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009300,0.000000,0.344900,0.000000,0.000000,0.000000,0.003200,0.000000
51,0.133080,1.675602,1.679400,1.584800,1124.000000,643056432.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.381400,0.000000,0.000000,0.000000,0.003400,0.000000
52,0.135111,2.013903,1.995600,1.901900,1124.000000,643056456.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000800,0.000000,0.000000,0.000000,0.009400,0.000000,0.536700,0.000000,0.000000,0.000000,0.002800,0.000000
53,0.139578,4.432901,4.411100,4.302000,1124.000000,643059520.000000,1136345088.000000,252489728.000000,1267040256.000000,3.559900,0.046700,0.016400,3.448800,0.010700,0.018600,0.017300,0.000700,0.000500,0.014500,0.003500,0.000000
54,0.141259,1.681597,1.688900,1.564500,1124.000000,643057024.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000800,0.000000,0.000000,0.000000,0.012600,0.000000,0.390400,0.000000,0.000000,0.000000,0.004100,0.000000
55,0.143021,1.793899,1.803200,1.691700,1124.000000,643061568.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.011600,0.000000,0.391800,0.000000,0.000000,0.000000,0.004800,0.000000
56,0.144909,1.873604,1.869500,1.768200,1124.000000,643061192.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.393000,0.000000,0.000000,0.000000,0.003700,0.000000
57,0.146738,1.833999,1.828700,1.724600,1124.000000,643064792.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.403800,0.000000,0.000000,0.000000,0.004100,0.000000
58,0.148372,1.630896,1.637600,1.535000,1124.000000,643064816.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.010900,0.000000,0.342400,0.000000,0.000000,0.000000,0.003900,0.000000
59,0.150327,1.935502,1.908800,1.812100,1124.000000,643064840.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009600,0.000000,0.293500,0.000000,0.000000,0.000000,0.003500,0.000000
60,0.151981,1.694600,1.707600,1.592100,1124.000000,643073056.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.393100,0.000000,0.000000,0.000000,0.004100,0.000000
61,0.156065,4.057703,4.047500,3.944900,1124.000000,643080516.000000,1136345088.000000,252489728.000000,1267040256.000000,3.547500,0.044800,0.013900,3.437300,0.009600,0.018900,0.024500,0.000700,0.000600,0.016400,0.003200,0.000000
62,0.157937,1.905796,1.918100,1.812100,1124.000000,643073288.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.011900,0.000000,0.393300,0.000000,0.000000,0.000000,0.003200,0.000000
63,0.159760,1.813202,1.808500,1.716700,1124.000000,643073312.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.436100,0.000000,0.000000,0.000000,0.003300,0.000000
64,0.161828,2.023200,1.792500,1.698200,1124.000000,643073336.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.375900,0.000000,0.000000,0.000000,0.003600,0.000000
65,0.163273,1.498398,1.707800,1.389600,1124.000000,643072816.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.011200,0.000000,0.320300,0.000000,0.000000,0.000000,0.004300,0.000000
66,0.165415,2.104004,2.104000,1.988600,1124.000000,643076936.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.424200,0.000000,0.000000,0.000000,0.002900,0.000000
67,0.166999,1.615497,1.621000,1.512600,1124.000000,643076984.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.375000,0.000000,0.000000,0.000000,0.003500,0.000000
68,0.168915,1.875397,1.682600,1.585000,1124.000000,643076984.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000500,0.000000,0.000000,0.000000,0.009800,0.000000,0.354100,0.000000,0.000000,0.000000,0.003100,0.000000
69,0.174259,5.336600,5.498200,5.325800,1124.000000,643085556.000000,1136345088.000000,252489728.000000,1267040256.000000,4.602400,0.054600,0.015300,4.472200,0.009900,0.024200,0.013800,0.000900,0.000700,0.015900,0.003700,0.000000
70,0.175959,1.736104,1.754100,1.628800,1124.000000,643082192.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.011600,0.000000,0.345600,0.000000,0.000000,0.000000,0.003700,0.000000
71,0.177639,1.691397,1.692700,1.590300,1124.000000,643082192.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000500,0.000000,0.000000,0.000000,0.010000,0.000000,0.382100,0.000000,0.000000,0.000000,0.003400,0.000000
72,0.179276,1.632398,1.631200,1.531400,1124.000000,643086312.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.380100,0.000000,0.000000,0.000000,0.003300,0.000000
73,0.181167,1.890802,1.888100,1.789800,1124.000000,643085320.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.423100,0.000000,0.000000,0.000000,0.003500,0.000000
74,0.182947,1.784503,1.782600,1.684300,1124.000000,643085344.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.400300,0.000000,0.000000,0.000000,0.003400,0.000000
75,0.184704,1.740001,1.727500,1.628900,1124.000000,643085376.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.406400,0.000000,0.000000,0.000000,0.003400,0.000000
76,0.188623,3.898398,3.903000,3.797300,1124.000000,643091644.000000,1136345088.000000,252489728.000000,1267040256.000000,3.420400,0.051900,0.021700,3.285700,0.010400,0.016500,0.009000,0.000600,0.000500,0.015300,0.003400,0.000000
77,0.190586,1.989399,1.986200,1.887300,1124.000000,643090640.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.398500,0.000000,0.000000,0.000000,0.002900,0.000000
78,0.192353,1.775397,1.772300,1.673300,1124.000000,643089816.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000500,0.000000,0.000000,0.000000,0.010200,0.000000,0.448600,0.000000,0.000000,0.000000,0.003500,0.000000
79,0.194043,1.703699,1.686800,1.589300,1124.000000,643089840.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.389900,0.000000,0.000000,0.000000,0.003300,0.000000
80,0.196133,2.049901,1.929500,1.816200,1124.000000,643089224.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000800,0.000000,0.000000,0.000000,0.009000,0.000000,0.401300,0.000000,0.000000,0.000000,0.018500,0.000000
81,0.197710,1.603501,1.730600,1.502400,1124.000000,643089696.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.327300,0.000000,0.000000,0.000000,0.004000,0.000000
82,0.199367,1.649603,1.652700,1.553000,1124.000000,643089272.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.386200,0.000000,0.000000,0.000000,0.003500,0.000000
83,0.201159,1.802098,1.795400,1.703000,1124.000000,643097488.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.328700,0.000000,0.000000,0.000000,0.003400,0.000000
84,0.205353,4.158305,4.139900,4.036100,1124.000000,643104012.000000,1136345088.000000,252489728.000000,1267040256.000000,3.642300,0.043700,0.014000,3.528500,0.009700,0.021300,0.010400,0.000600,0.000700,0.017900,0.003900,0.000000
85,0.207377,2.034899,2.038900,1.924400,1124.000000,643100864.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.011700,0.000000,0.316900,0.000000,0.000000,0.000000,0.003600,0.000000
86,0.209244,1.840200,1.837000,1.706700,1124.000000,643098696.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010400,0.000000,0.474900,0.000000,0.000000,0.000000,0.003800,0.000000
87,0.211030,1.812996,1.816100,1.709300,1124.000000,643101182.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010800,0.000000,0.401100,0.000000,0.000000,0.000000,0.004300,0.000000
88,0.212894,1.876998,1.872600,1.770000,1124.000000,643101728.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.416100,0.000000,0.000000,0.000000,0.004000,0.000000
89,0.214777,1.892800,1.878400,1.777000,1124.000000,643101760.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.010700,0.000000,0.502200,0.000000,0.000000,0.000000,0.004000,0.000000
90,0.216438,1.682603,1.703900,1.592000,1124.000000,643102240.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.333900,0.000000,0.000000,0.000000,0.003700,0.000000
91,0.218287,1.824299,1.812000,1.720700,1124.000000,643101416.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009200,0.000000,0.422600,0.000000,0.000000,0.000000,0.002800,0.000000
92,0.222577,4.133199,4.121100,4.018200,1124.000000,643107372.000000,1136345088.000000,252489728.000000,1267040256.000000,3.629300,0.046800,0.014500,3.496300,0.009200,0.021100,0.009200,0.000600,0.000600,0.032100,0.003600,0.000000
93,0.224279,1.841504,1.847500,1.738300,1124.000000,643103496.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.127500,0.000000,0.403200,0.000000,0.000000,0.000000,0.003600,0.000000
94,0.226084,1.832001,1.833200,1.733600,1124.000000,643106344.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.405900,0.000000,0.000000,0.000000,0.003900,0.000000
95,0.227889,1.788896,1.788400,1.694400,1124.000000,643106392.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009700,0.000000,0.420800,0.000000,0.000000,0.000000,0.003700,0.000000
96,0.229661,1.794600,1.793600,1.701800,1124.000000,643109752.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009000,0.000000,0.431400,0.000000,0.000000,0.000000,0.003000,0.000000
97,0.231494,1.838202,1.839200,1.748100,1124.000000,643109776.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.417400,0.000000,0.000000,0.000000,0.002900,0.000000
98,0.233260,1.769501,1.765000,1.678300,1124.000000,643109800.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.394800,0.000000,0.000000,0.000000,0.002900,0.000000
99,0.235278,1.975801,1.955400,1.859700,1124.000000,643109848.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.008400,0.000000,0.508400,0.000000,0.000000,0.000000,0.002900,0.000000
100,0.239308,4.014094,4.020500,3.913400,1124.000000,643120140.000000,1136345088.000000,252489728.000000,1267040256.000000,3.527100,0.044900,0.015500,3.420700,0.010700,0.017400,0.009200,0.000700,0.000600,0.014300,0.003800,0.000000
101,0.241280,2.003401,1.995600,1.896600,1124.000000,643116968.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000800,0.000000,0.000000,0.000000,0.012600,0.000000,0.399200,0.000000,0.000000,0.000000,0.003300,0.000000
102,0.243094,1.803203,1.802600,1.696200,1124.000000,643114800.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.435100,0.000000,0.000000,0.000000,0.003500,0.000000
103,0.245036,1.930896,1.827800,1.727800,1124.000000,643114832.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.010800,0.000000,0.475100,0.000000,0.000000,0.000000,0.003700,0.000000
104,0.246816,1.810700,1.903900,1.706700,1124.000000,643114528.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.010700,0.000000,0.452300,0.000000,0.000000,0.000000,0.003900,0.000000
105,0.248583,1.753005,1.761100,1.654600,1176.000000,643117800.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.345500,0.000000,0.000000,0.000000,0.003300,0.000000
106,0.250508,1.920798,1.910700,1.811800,1124.000000,643117824.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000700,0.000000,0.000000,0.000000,0.008900,0.000000,0.436600,0.000000,0.000000,0.000000,0.003200,0.000000
107,0.252215,1.717701,1.716500,1.614300,1124.000000,643118272.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.010500,0.000000,0.376700,0.000000,0.000000,0.000000,0.003800,0.000000
108,0.256450,4.176098,4.138400,4.030900,1124.000000,643128044.000000,1136345088.000000,252489728.000000,1267040256.000000,3.626100,0.136900,0.013800,3.418600,0.009500,0.020400,0.010400,0.000600,0.000500,0.020100,0.003300,0.000000
109,0.259517,2.950000,1.884200,1.745200,1124.000000,643123720.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000600,0.000000,0.000000,0.000000,0.013300,0.000000,0.318800,0.000000,0.000000,0.000000,0.003500,0.000000
110,0.260100,0.746698,1.833900,0.644000,1124.000000,643122872.000000,1136345088.000000,252489728.000000,1267040256.000000,0.000800,0.000000,0.000000,0.000000,0.012000,0.000000,0.023000,0.000000,0.000000,0.000000,0.008300,0.000000
111,0.262038,1.932603,1.843500,1.731100,1124.000000,643126992.000000,1136345088.000000,252489728.000000,1267044352.000000,0.000800,0.000000,0.000000,0.000000,0.010300,0.000000,0.024300,0.000000,0.000000,0.000000,0.003800,0.000000
112,0.263577,1.574199,1.669100,1.482400,1124.000000,643126184.000000,1136345088.000000,252489728.000000,1267044352.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.347000,0.000000,0.000000,0.000000,0.003900,0.000000
113,0.265615,2.007001,1.977100,1.879400,1124.000000,643126232.000000,1136345088.000000,252489728.000000,1267044352.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.415000,0.000000,0.000000,0.000000,0.002900,0.000000
