frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
16,0.043154,1.975099,1.952000,1.878000,1176.000000,911967410.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006600,0.000000,0.012500,0.000000,0.000000,0.000000,0.002600,0.187000,0.001200,0.004500,0.000000
17,0.044726,1.593601,1.602300,1.513000,1176.000000,911967010.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008500,0.000000,0.012200,0.000000,0.000000,0.000000,0.003300,0.001300,0.001800,0.005100,0.000000
18,0.046170,1.442999,1.447400,1.371700,1176.000000,911967034.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.308300,0.000000,0.000000,0.000000,0.002900,0.001300,0.001600,0.004800,0.000000
19,0.049039,2.821698,2.780700,2.698600,1176.000000,911967482.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.554900,0.037500,0.061800,0.408700,0.007000,0.016400,0.026500,0.000400,0.000200,0.000500,0.002800,0.189800,0.001400,0.003400,0.000000
20,0.050640,1.649702,1.672500,1.562500,1176.000000,911981442.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.009600,0.000000,0.015700,0.000000,0.000000,0.000000,0.003800,0.001300,0.002200,0.005700,0.000000
21,0.052273,1.614902,1.612300,1.526200,1176.000000,911969346.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.015900,0.000000,0.000000,0.000000,0.003300,0.002100,0.002000,0.005000,0.000000
22,0.054081,1.819501,1.817600,1.731500,1176.000000,911966730.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.009000,0.000000,0.012000,0.000000,0.000000,0.000000,0.003600,0.001300,0.002400,0.005500,0.000000
23,0.055584,1.526694,1.522200,1.440600,1176.000000,911966770.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007600,0.000000,0.317700,0.000000,0.000000,0.000000,0.003100,0.001200,0.001900,0.004900,0.000000
24,0.057269,1.645706,1.649900,1.562700,1176.000000,911967218.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007000,0.000000,0.008100,0.000000,0.000000,0.000000,0.002800,0.001000,0.001400,0.004600,0.000000
25,0.058917,1.668098,1.661300,1.580100,1176.000000,911966826.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007900,0.000000,0.012300,0.000000,0.000000,0.000000,0.003500,0.001300,0.001800,0.005500,0.000000
26,0.060352,1.458496,1.468300,1.386300,1176.000000,911966842.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008000,0.000000,0.299700,0.000000,0.000000,0.000000,0.003500,0.001400,0.001700,0.004800,0.000000
27,0.061991,1.566305,1.527600,1.450500,1176.000000,911966866.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006200,0.000000,0.014800,0.000000,0.000000,0.000000,0.002700,0.001100,0.001200,0.004300,0.000000
28,0.064455,2.505095,2.514500,2.406200,1176.000000,911967314.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.651900,0.092900,0.023600,0.464500,0.011000,0.025600,0.013300,0.000700,0.000300,0.000700,0.004400,0.125400,0.002800,0.005100,0.000000
29,0.065925,1.475602,1.489700,1.399100,1176.000000,911967762.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008800,0.000000,0.013300,0.000000,0.000000,0.000000,0.003200,0.001200,0.001500,0.004900,0.000000
30,0.067713,1.650404,1.642500,1.562800,1176.000000,911966938.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006600,0.000000,0.013900,0.000000,0.000000,0.000000,0.002800,0.001100,0.001500,0.004400,0.000000
31,0.069231,1.663698,1.666800,1.583700,1176.000000,911966962.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.009200,0.000000,0.020300,0.000000,0.000000,0.000000,0.004000,0.001500,0.002300,0.005800,0.000000
32,0.070683,1.463301,1.466600,1.351000,1176.000000,911967410.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007300,0.000000,0.012900,0.000000,0.000000,0.000000,0.003200,0.001400,0.001900,0.003700,0.000000
33,0.072383,1.662996,1.641500,1.563700,1176.000000,911967434.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006700,0.000000,0.015400,0.000000,0.000000,0.000000,0.002600,0.001100,0.001400,0.004600,0.000000
34,0.074020,1.658206,1.666400,1.576100,1176.000000,911967034.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008800,0.000000,0.305900,0.000000,0.000000,0.000000,0.003300,0.001200,0.002300,0.005200,0.000000
35,0.075393,1.312500,1.320600,1.243100,1176.000000,911967058.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.019300,0.000000,0.000000,0.000000,0.002800,0.001200,0.001600,0.005200,0.000000
36,0.076856,1.529500,1.520700,1.448800,1176.000000,911981442.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006700,0.000000,0.014400,0.000000,0.000000,0.000000,0.004200,0.001100,0.001700,0.005300,0.000000
37,0.078707,1.817900,1.797200,1.712600,1176.000000,911969346.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007200,0.000000,0.020100,0.000000,0.000000,0.000000,0.003000,0.108200,0.001600,0.005000,0.000000
38,0.080731,2.063499,2.080400,1.985800,1176.000000,911967154.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.559700,0.062100,0.016500,0.426600,0.008500,0.021400,0.015800,0.000700,0.000200,0.000400,0.003300,0.004200,0.001900,0.004700,0.000000
39,0.082419,1.657795,1.645600,1.567900,1176.000000,911967194.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008400,0.000000,0.012800,0.000000,0.000000,0.000000,0.002700,0.001300,0.001400,0.004800,0.000000
40,0.084108,1.698406,1.698600,1.611600,1176.000000,911967642.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008100,0.000000,0.366000,0.000000,0.000000,0.000000,0.003600,0.001300,0.001800,0.005100,0.000000
41,0.085568,1.461395,1.467700,1.385100,1176.000000,911967250.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007600,0.000000,0.267700,0.000000,0.000000,0.000000,0.003300,0.001300,0.001700,0.005400,0.000000
42,0.086982,1.425404,1.421400,1.346800,1176.000000,911966842.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007000,0.000000,0.258200,0.000000,0.000000,0.000000,0.003100,0.001200,0.001500,0.005200,0.000000
43,0.088605,1.602098,1.587500,1.507700,1176.000000,911966866.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007500,0.000000,0.014600,0.000000,0.000000,0.000000,0.003400,0.001200,0.001800,0.004900,0.000000
44,0.089955,1.374298,1.381500,1.293400,1176.000000,911967434.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008300,0.000000,0.009300,0.000000,0.000000,0.000000,0.003100,0.001300,0.002000,0.005400,0.000000
45,0.091393,1.406803,1.321000,1.243400,1176.000000,911967882.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.008100,0.000000,0.000000,0.000000,0.003100,0.001100,0.001600,0.004700,0.000000
46,0.093359,1.963598,2.014000,1.845500,1176.000000,911967058.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006800,0.000000,0.347200,0.000000,0.000000,0.000000,0.003500,0.001300,0.001700,0.005600,0.000000
47,0.094770,1.438705,1.462700,1.353000,1176.000000,911967506.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008800,0.000000,0.015000,0.000000,0.000000,0.000000,0.003400,0.001700,0.002100,0.006000,0.000000
48,0.096075,1.317198,1.317700,1.236800,1176.000000,911967530.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.009800,0.000000,0.000000,0.000000,0.003200,0.001100,0.001600,0.005000,0.000000
49,0.098611,2.483496,2.458500,2.369600,1176.000000,911967130.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.711600,0.066900,0.015500,0.575700,0.007100,0.023000,0.016400,0.000500,0.000200,0.000500,0.002800,0.001200,0.001400,0.004100,0.000000
50,0.099877,1.310006,1.327100,1.225200,1176.000000,911967282.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.010200,0.000000,0.008000,0.000000,0.000000,0.000000,0.004000,0.001200,0.002100,0.004800,0.000000
51,0.101132,1.268197,1.277100,1.196800,1176.000000,911967314.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.008000,0.000000,0.000000,0.000000,0.003000,0.001100,0.001500,0.004800,0.000000
52,0.102899,1.707398,1.683000,1.604700,1176.000000,911981698.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006800,0.000000,0.142800,0.000000,0.000000,0.000000,0.002800,0.000900,0.001200,0.004700,0.000000
53,0.104267,1.354202,1.360000,1.266900,1176.000000,911969730.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008700,0.000000,0.010700,0.000000,0.000000,0.000000,0.003600,0.018200,0.002100,0.005400,0.000000
54,0.105666,1.341298,1.352600,1.229000,1176.000000,911967114.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007200,0.000000,0.008300,0.000000,0.000000,0.000000,0.003500,0.001600,0.002000,0.005100,0.000000
55,0.107287,1.730003,1.704000,1.628900,1176.000000,911967154.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.006400,0.000000,0.008200,0.000000,0.000000,0.000000,0.002900,0.001300,0.001300,0.005000,0.000000
56,0.108808,1.512401,1.517900,1.419900,1176.000000,911967602.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007600,0.000000,0.008500,0.000000,0.000000,0.000000,0.003700,0.001300,0.002000,0.005500,0.000000
57,0.110046,1.265101,1.273500,1.187400,1176.000000,911967210.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008300,0.000000,0.008000,0.000000,0.000000,0.000000,0.003200,0.001600,0.001700,0.005100,0.000000
58,0.111234,1.187500,1.190200,1.115100,1176.000000,911967226.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007300,0.000000,0.008400,0.000000,0.000000,0.000000,0.002900,0.001100,0.001500,0.004700,0.000000
59,0.112861,1.585899,1.560000,1.482800,1176.000000,911967250.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007700,0.000000,0.015800,0.000000,0.000000,0.000000,0.003700,0.001000,0.001500,0.005000,0.000000
60,0.114903,2.067602,2.075800,1.980500,1176.000000,911968122.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.596100,0.065000,0.016200,0.462600,0.008600,0.020600,0.013000,0.000500,0.000300,0.000600,0.003700,0.017900,0.001700,0.005100,0.000000
61,0.116124,1.233695,1.240300,1.156900,1176.000000,911968570.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.009100,0.000000,0.008400,0.000000,0.000000,0.000000,0.003200,0.001400,0.001700,0.005300,0.000000
62,0.117987,1.807901,1.779900,1.695900,1176.000000,911967746.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007300,0.000000,0.011900,0.000000,0.000000,0.000000,0.002900,0.001100,0.001500,0.004700,0.000000
63,0.119446,1.491801,1.506400,1.405100,1176.000000,911967770.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.009400,0.000000,0.017400,0.000000,0.000000,0.000000,0.003900,0.001500,0.002200,0.006100,0.000000
64,0.120733,1.312202,1.313600,1.216500,1176.000000,911967794.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008200,0.000000,0.021400,0.000000,0.000000,0.000000,0.003400,0.002000,0.001700,0.005200,0.000000
65,0.122252,1.404599,1.399500,1.319700,1228.000000,911967394.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007200,0.000000,0.008700,0.000000,0.000000,0.000000,0.003200,0.001100,0.001400,0.004800,0.000000
66,0.123868,1.694296,1.683400,1.595100,1176.000000,911967418.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.084400,0.000000,0.009200,0.000000,0.000000,0.000000,0.003900,0.001100,0.001700,0.005300,0.000000
67,0.125270,1.402700,1.403800,1.311700,1176.000000,911967442.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008400,0.000000,0.009200,0.000000,0.000000,0.000000,0.003700,0.001300,0.001900,0.005900,0.000000
68,0.126851,1.602204,1.607600,1.519800,1176.000000,911981826.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007800,0.000000,0.009500,0.000000,0.000000,0.000000,0.003400,0.001200,0.001800,0.005400,0.000000
69,0.128620,1.707299,1.688900,1.488200,1176.000000,911969730.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.009200,0.000000,0.000000,0.000000,0.003300,0.001200,0.001600,0.005300,0.000000
70,0.130634,2.076502,2.084200,1.989300,1176.000000,911967242.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.645100,0.091000,0.018300,0.483500,0.008500,0.018200,0.008900,0.000500,0.000300,0.000500,0.003700,0.001300,0.002000,0.004000,0.000000
71,0.131979,1.335395,1.334600,1.249900,1176.000000,911967282.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008100,0.000000,0.008600,0.000000,0.000000,0.000000,0.003200,0.001100,0.001500,0.005100,0.000000
72,0.133591,1.609503,1.598900,1.512000,1176.000000,911967730.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008200,0.000000,0.019200,0.000000,0.000000,0.000000,0.003300,0.001100,0.001900,0.005400,0.000000
73,0.134863,1.280804,1.283100,1.188200,1176.000000,911967762.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008100,0.000000,0.010700,0.000000,0.000000,0.000000,0.003000,0.001400,0.002100,0.005800,0.000000
74,0.136081,1.228997,1.227400,1.140200,1176.000000,911967354.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.011000,0.000000,0.000000,0.000000,0.003100,0.001300,0.001600,0.004900,0.000000
75,0.137615,1.497399,1.491100,1.402200,1176.000000,911967378.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007300,0.000000,0.009700,0.000000,0.000000,0.000000,0.002800,0.002300,0.001400,0.003500,0.000000
76,0.139180,1.574398,1.570600,1.479000,1176.000000,911967826.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.009100,0.000000,0.009800,0.000000,0.000000,0.000000,0.004600,0.001900,0.002600,0.007300,0.000000
77,0.140401,1.252601,1.263700,1.174400,1176.000000,911968274.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008200,0.000000,0.008600,0.000000,0.000000,0.000000,0.003600,0.001300,0.002000,0.005300,0.000000
78,0.141595,1.194204,1.190800,1.114900,1176.000000,911967450.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007100,0.000000,0.008800,0.000000,0.000000,0.000000,0.003000,0.001100,0.001400,0.004700,0.000000
79,0.143083,1.464399,1.452800,1.368700,1176.000000,911967474.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007000,0.000000,0.008400,0.000000,0.000000,0.000000,0.002800,0.001200,0.001300,0.005000,0.000000
80,0.144526,1.452898,1.454800,1.366300,1176.000000,911967922.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008000,0.000000,0.009100,0.000000,0.000000,0.000000,0.003100,0.001400,0.001800,0.005000,0.000000
81,0.145909,1.373002,1.376600,1.295200,1176.000000,911967522.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008000,0.000000,0.009100,0.000000,0.000000,0.000000,0.003200,0.001400,0.001700,0.005300,0.000000
82,0.148065,2.123398,2.095600,2.011500,1176.000000,911967546.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.558400,0.032000,0.016200,0.459300,0.007400,0.019700,0.008700,0.000500,0.000300,0.000600,0.003200,0.001300,0.001300,0.004000,0.000000
83,0.149391,1.356101,1.344600,1.243400,1176.000000,911967570.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.010000,0.000000,0.009500,0.000000,0.000000,0.000000,0.003800,0.001400,0.002100,0.005600,0.000000
84,0.150664,1.292800,1.322100,1.214700,1176.000000,911981978.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.016800,0.000000,0.000000,0.000000,0.003600,0.001200,0.002000,0.004800,0.000000
85,0.152008,1.336501,1.332100,1.252500,1176.000000,911969882.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007200,0.000000,0.010600,0.000000,0.000000,0.000000,0.003000,0.001200,0.001600,0.004600,0.000000
86,0.153578,1.549398,1.534100,1.446800,1176.000000,911967266.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008200,0.000000,0.284400,0.000000,0.000000,0.000000,0.003200,0.001400,0.001700,0.005400,0.000000
87,0.154984,1.433100,1.441900,1.349000,1176.000000,911967730.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.011300,0.000000,0.000000,0.000000,0.003700,0.001400,0.001800,0.005400,0.000000
88,0.156240,1.251304,1.248000,1.165900,1176.000000,911967754.000000,1395530576.000000,254586880.000000,238686208.000000,1607471104.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.009100,0.000000,0.000000,0.000000,0.003400,0.001200,0.001700,0.004800,0.000000
