frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
10,1.154634,84.536701,84.446600,79.433600,3535287.000000,1298500117.000000,1767313896.000000,287133696.000000,1942859776.000000,70.970600,70.722400,0.033700,0.096400,0.002900,0.001800,0.046400,0.005600,0.000000
11,1.242213,87.573998,87.540800,81.671900,3535423.000000,1302230060.000000,1767313896.000000,287133696.000000,1942904832.000000,73.038300,72.279000,0.101200,0.104200,0.002100,0.001400,0.047000,0.005500,0.000000
12,1.335279,93.072601,93.116200,87.643500,4238607.000000,1306701065.000000,1767313896.000000,287133696.000000,1942921216.000000,79.112300,76.889700,1.897800,0.122300,0.003100,0.002300,0.053400,0.005200,0.000000
13,1.416195,80.912992,80.957500,75.901400,3535423.000000,1310432368.000000,1767313896.000000,287133696.000000,1942921216.000000,70.005300,69.737200,0.034600,0.095100,0.009400,0.002300,0.062300,0.005700,0.000000
14,1.497037,80.790304,80.686100,75.846500,3535287.000000,1314162560.000000,1767313896.000000,287133696.000000,1942933504.000000,69.678200,69.440200,0.033800,0.097600,0.002200,0.001300,0.045100,0.005100,0.000000
15,1.577984,80.802098,80.858100,76.127500,3535475.000000,1317944036.000000,1767313896.000000,287133696.000000,1943556096.000000,69.993000,68.905700,0.782500,0.134400,0.002500,0.002200,0.070200,0.004600,0.000000
16,1.684090,106.276996,106.138400,101.368800,3535287.000000,1272243789.000000,1767313896.000000,287133696.000000,1943564288.000000,94.222000,92.886500,0.740400,0.120100,0.002400,0.002000,0.063200,0.007500,0.000000
17,1.788537,104.444206,104.428900,99.505500,4238691.000000,1276721541.000000,1767313896.000000,287133696.000000,1943605248.000000,93.062900,91.835100,0.863900,0.163300,0.004100,0.002600,0.084800,0.006200,0.000000
18,1.888641,100.080304,100.113300,95.788100,4238607.000000,1281235536.000000,1767313896.000000,287133696.000000,1943740416.000000,90.438900,89.770600,0.281800,0.173100,0.003700,0.003000,0.094900,0.006900,0.000000
19,1.996330,107.733794,107.814500,102.895200,4238691.000000,1285682960.000000,1767313896.000000,287133696.000000,1943744512.000000,97.003800,96.344700,0.355100,0.132900,0.002900,0.002300,0.068300,0.007200,0.000000
20,2.110040,113.707505,113.650700,108.960800,4941875.000000,1290904008.000000,1767313896.000000,287133696.000000,1943785472.000000,102.679400,100.884500,1.056400,0.155500,0.003900,0.002800,0.072000,0.005500,0.000000
21,2.222198,112.146795,112.199100,108.092200,4941959.000000,1296125744.000000,1767313896.000000,287133696.000000,1943838720.000000,101.121300,100.766100,0.046200,0.143800,0.003000,0.001800,0.068700,0.005200,0.000000
22,2.318762,96.549898,96.456100,91.739500,4238607.000000,1300603823.000000,1767313896.000000,287133696.000000,1945456640.000000,85.691600,85.399700,0.039300,0.111800,0.002600,0.002700,0.057400,0.005300,0.000000
23,2.414606,95.863596,95.927400,91.005600,4238691.000000,1304995014.000000,1767231976.000000,287133696.000000,1946456064.000000,84.382200,83.675800,0.434900,0.130500,0.002600,0.001900,0.059100,0.005900,0.000000
24,2.507657,93.057901,93.001500,88.543700,4238555.000000,1309551017.000000,1767313896.000000,287133696.000000,1946742784.000000,82.419200,82.133500,0.041900,0.117800,0.002700,0.002000,0.053000,0.005400,0.000000
25,2.588456,80.787301,80.819500,76.074200,3535475.000000,1313197438.000000,1767231976.000000,287133696.000000,1947013120.000000,70.291700,70.008600,0.037800,0.111100,0.002400,0.001800,0.057400,0.007200,0.000000
26,2.665421,76.985195,76.927000,71.721600,3535287.000000,1316925766.000000,1767231976.000000,287133696.000000,1947033600.000000,64.755400,64.142400,0.403600,0.101400,0.002700,0.001500,0.041300,0.005900,0.000000
27,2.760192,94.678007,88.394100,82.613500,3535423.000000,1320738832.000000,1767313896.000000,287133696.000000,1947045888.000000,74.112100,73.471300,0.419400,0.103600,0.002700,0.001500,0.049800,0.005500,0.000000
