frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,belt_item_position_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,wait_for_job_group_ms
11,0.022349,0.497697,0.517100,0.450400,1148.000000,1156837929.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.022860,0.505003,0.505300,0.443800,1148.000000,1156837929.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.023403,0.541497,0.528900,0.483500,1148.000000,1156838353.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.023958,0.558999,0.537000,0.482000,1148.000000,1156837929.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.024496,0.535601,0.562400,0.485700,1148.000000,1156837929.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.025037,0.535899,0.535100,0.484900,1148.000000,1156844217.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.025594,0.557200,0.557700,0.509500,1148.000000,1156842025.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.027196,1.318601,1.059800,0.990200,1148.000000,1156846121.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,0.028235,1.217000,1.382600,1.074800,1148.000000,1156846121.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.028889,0.733801,0.796500,0.665600,1148.000000,1156846121.000000,1625153536.000000,926105600.000000,1847685120.000000,0.001300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.029924,0.995897,0.978800,0.904000,1148.000000,1156851041.000000,1625153536.000000,926105600.000000,1847685120.000000,0.607800,0.032200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.030614,0.725206,0.737400,0.653200,1148.000000,1156850569.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.031151,0.563598,0.578300,0.513400,1148.000000,1156850569.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.031700,0.539697,0.542200,0.492500,1148.000000,1156850993.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.032247,0.561005,0.557300,0.511100,1148.000000,1156850217.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.032826,0.581796,0.566500,0.518500,1148.000000,1156850217.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.033336,0.511402,0.525400,0.464400,1148.000000,1156854313.000000,1625153536.000000,926105600.000000,1847685120.000000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
