frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
68,0.059549,0.604797,0.604400,0.543500,1356.000000,920384142.000000,1396318376.000000,257409024.000000,238215168.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006800,0.000000,0.007300,0.000000,0.000000,0.000000,0.000200,0.001000,0.002300,0.004000,0.000000
69,0.060375,0.808702,0.784000,0.717400,1356.000000,920384142.000000,1396318376.000000,257409024.000000,238215168.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006300,0.000000,0.007700,0.000000,0.000000,0.000000,0.000500,0.000900,0.003000,0.005500,0.000000
70,0.061212,0.863598,0.869200,0.782500,1356.000000,920384142.000000,1396318376.000000,257409024.000000,238215168.000000,1618296832.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.010300,0.000000,0.008200,0.000000,0.000000,0.000000,0.000500,0.001300,0.002900,0.005000,0.000000
71,0.061879,0.691801,0.701700,0.626100,1356.000000,920384142.000000,1396318376.000000,257409024.000000,238215168.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008100,0.000000,0.007500,0.000000,0.000000,0.000000,0.000300,0.001000,0.002600,0.004300,0.000000
72,0.062488,0.607200,0.608100,0.545200,1356.000000,920384142.000000,1396318376.000000,257409024.000000,238215168.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006900,0.000000,0.007400,0.000000,0.000000,0.000000,0.000300,0.001000,0.002200,0.003900,0.000000
73,0.063080,0.596995,0.594500,0.534100,1356.000000,920388238.000000,1396318376.000000,257409024.000000,238219264.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006700,0.000000,0.007500,0.000000,0.000000,0.000000,0.000200,0.001000,0.002200,0.003900,0.000000
74,0.063672,0.591001,0.590800,0.529900,1356.000000,920388238.000000,1396318376.000000,257409024.000000,238219264.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006700,0.000000,0.007500,0.000000,0.000000,0.000000,0.000100,0.001000,0.002300,0.003900,0.000000
75,0.064289,0.604599,0.600700,0.540000,1356.000000,920392334.000000,1396318376.000000,257409024.000000,238223360.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006400,0.000000,0.007300,0.000000,0.000000,0.000000,0.000200,0.001000,0.002200,0.004000,0.000000
76,0.064983,0.686402,0.682300,0.619700,1356.000000,920392334.000000,1396318376.000000,257409024.000000,238223360.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006700,0.000000,0.007500,0.000000,0.000000,0.000000,0.000200,0.001100,0.002200,0.003900,0.000000
77,0.065979,0.893800,0.883000,0.814400,1356.000000,920396430.000000,1396318376.000000,257409024.000000,238227456.000000,1618296832.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.007500,0.000000,0.007900,0.000000,0.000000,0.000000,0.000300,0.001200,0.002600,0.004200,0.000000
78,0.066812,0.933999,0.933400,0.858600,1356.000000,920406166.000000,1396318376.000000,257409024.000000,238227456.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008300,0.000000,0.008400,0.000000,0.000000,0.000000,0.000300,0.001200,0.003200,0.004400,0.000000
79,0.067975,1.166901,1.169500,1.096900,1356.000000,920407214.000000,1396318376.000000,257409024.000000,238227456.000000,1618296832.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007500,0.000000,0.007600,0.000000,0.000000,0.000000,0.000200,0.001100,0.002600,0.004400,0.000000
80,0.068628,0.660906,0.663400,0.595700,1356.000000,920411310.000000,1396318376.000000,257409024.000000,238231552.000000,1618296832.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.008000,0.000000,0.008400,0.000000,0.000000,0.000000,0.000300,0.001000,0.002400,0.004100,0.000000
81,0.069256,0.634198,0.633600,0.570900,1356.000000,920411310.000000,1396318376.000000,257409024.000000,238231552.000000,1618296832.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.007700,0.000000,0.000000,0.000000,0.000200,0.001000,0.002400,0.004100,0.000000
82,0.070208,0.776800,0.766500,0.702600,1356.000000,920411310.000000,1396318376.000000,257409024.000000,238231552.000000,1618296832.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.007100,0.000000,0.007900,0.000000,0.000000,0.000000,0.000200,0.001100,0.002200,0.004000,0.000000
