frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
10,0.025994,0.265398,0.262900,0.193800,1022.000000,836941704.000000,1315744592.000000,252395520.000000,216293376.000000,1569804288.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001400,0.001100,0.000000
11,0.026259,0.265001,0.264500,0.193900,1022.000000,836941704.000000,1315744592.000000,252395520.000000,216293376.000000,1569804288.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001400,0.001200,0.000000
12,0.026600,0.260700,0.259800,0.191300,1022.000000,836941704.000000,1315744592.000000,252395520.000000,216293376.000000,1569804288.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001300,0.001000,0.000000
13,0.026908,0.382802,0.378900,0.297800,1436.000000,836946492.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001800,0.001400,0.000000
14,0.027171,0.268403,0.269600,0.198500,1022.000000,836946452.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001400,0.001000,0.000000
15,0.027642,0.438499,0.382800,0.279800,1022.000000,836946452.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001400,0.001100,0.000000
16,0.028047,0.370096,0.409600,0.258700,1022.000000,836946452.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.001200,0.001800,0.001300,0.000000
17,0.028552,0.433404,0.430600,0.339900,1022.000000,836946452.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.015800,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000900,0.002100,0.002200,0.000000
18,0.029087,0.584198,0.555100,0.461300,1436.000000,836949680.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.088800,0.033600,0.009000,0.023000,0.005900,0.000300,0.000200,0.000500,0.000200,0.000500,0.000400,0.000900,0.002200,0.002300,0.000000
19,0.029524,0.499702,0.523900,0.409200,1022.000000,836949680.000000,1315744592.000000,252395520.000000,216293376.000000,1569808384.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.007400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.001300,0.002400,0.001500,0.000000
20,0.029919,0.318098,0.324800,0.240600,1022.000000,836953776.000000,1315744592.000000,252395520.000000,216297472.000000,1569808384.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005500,0.000000,0.000300,0.000000,0.000000,0.000000,0.000400,0.000900,0.001900,0.001300,0.000000
21,0.030260,0.429401,0.425500,0.338500,1436.000000,836957020.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005000,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.002000,0.001700,0.000000
22,0.030545,0.293296,0.295700,0.219300,1022.000000,836957020.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000800,0.001600,0.001400,0.000000
23,0.030863,0.282200,0.281000,0.207400,1022.000000,836957020.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001500,0.001200,0.000000
24,0.031203,0.360799,0.351100,0.269100,1022.000000,836957020.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.001100,0.002100,0.001500,0.000000
25,0.031586,0.308206,0.311900,0.230500,1022.000000,836957020.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001600,0.001200,0.000000
26,0.031918,0.413698,0.411000,0.324000,1436.000000,836961464.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004900,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.002000,0.001400,0.000000
27,0.032201,0.291702,0.292200,0.217400,1022.000000,836961464.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001500,0.001100,0.000000
28,0.032645,0.400801,0.371100,0.281200,1022.000000,836961464.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.002500,0.001500,0.001200,0.000000
29,0.033171,0.444494,0.383100,0.280800,1022.000000,836961464.000000,1315744592.000000,252395520.000000,216297472.000000,1569812480.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005100,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000800,0.002600,0.002400,0.000000
30,0.033541,0.479202,0.555400,0.381100,1436.000000,836965116.000000,1315744592.000000,252395520.000000,216297472.000000,1569816576.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.001100,0.002200,0.001500,0.000000
31,0.033837,0.307200,0.313600,0.231000,1022.000000,836965116.000000,1315744592.000000,252395520.000000,216297472.000000,1569816576.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.001600,0.001100,0.000000
32,0.034114,0.282299,0.285100,0.210800,1022.000000,836969204.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004900,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000900,0.001700,0.001200,0.000000
33,0.034461,0.268800,0.268300,0.199600,1022.000000,836969204.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001500,0.001100,0.000000
34,0.034772,0.383900,0.379500,0.299400,1436.000000,836972480.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001900,0.001700,0.000000
35,0.035043,0.275099,0.276200,0.205600,1022.000000,836972480.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001400,0.001000,0.000000
36,0.035307,0.268204,0.266800,0.199500,1022.000000,836972480.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000100,0.000800,0.001800,0.001100,0.000000
37,0.035569,0.261402,0.260700,0.193300,1022.000000,836972480.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001500,0.001100,0.000000
38,0.035905,0.260197,0.259300,0.192200,1022.000000,836972480.000000,1315744592.000000,252395520.000000,216301568.000000,1569816576.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005100,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001300,0.001000,0.000000
39,0.036291,0.445203,0.438800,0.359000,1440.000000,836978269.000000,1315744592.000000,252395520.000000,216301568.000000,1569820672.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001800,0.001400,0.000000
40,0.036567,0.290200,0.291100,0.219700,1022.000000,836978269.000000,1315744592.000000,252395520.000000,216301568.000000,1569820672.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001600,0.001100,0.000000
41,0.036832,0.266794,0.266700,0.198000,1022.000000,836978269.000000,1315744592.000000,252395520.000000,216301568.000000,1569820672.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001400,0.001200,0.000000
42,0.037093,0.263400,0.261800,0.194100,1022.000000,836978269.000000,1315744592.000000,252395520.000000,216301568.000000,1569820672.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004900,0.000000,0.000200,0.000000,0.000000,0.000000,0.000100,0.000700,0.001400,0.001100,0.000000
43,0.037492,0.335006,0.257000,0.189500,1022.000000,836978269.000000,1315744592.000000,252395520.000000,216301568.000000,1569820672.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000100,0.000700,0.001400,0.001100,0.000000
44,0.038186,0.499298,0.563100,0.404300,1022.000000,836978269.000000,1315744592.000000,252395520.000000,216301568.000000,1569820672.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005800,0.000000,0.000200,0.000000,0.000000,0.000000,0.000600,0.001400,0.003700,0.002600,0.000000
45,0.038700,0.626998,0.623600,0.523100,1440.000000,836985546.000000,1315744592.000000,252395520.000000,216305664.000000,1569820672.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.006100,0.000000,0.000300,0.000000,0.000000,0.000000,0.000700,0.000900,0.003500,0.003000,0.000000
46,0.039138,0.465604,0.466700,0.376400,1022.000000,836985738.000000,1315744592.000000,252395520.000000,216305664.000000,1569820672.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000500,0.000900,0.002500,0.001600,0.000000
47,0.039492,0.450198,0.445200,0.352800,1440.000000,836988919.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000900,0.002200,0.001700,0.000000
48,0.039786,0.304202,0.311200,0.228000,1022.000000,836988919.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005100,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001700,0.001300,0.000000
49,0.040064,0.284198,0.284600,0.211600,1022.000000,836988919.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004800,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001600,0.001200,0.000000
50,0.040333,0.270401,0.270600,0.200700,1022.000000,836988919.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000700,0.001600,0.001200,0.000000
51,0.040676,0.266100,0.264600,0.197000,1022.000000,836988919.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001400,0.001100,0.000000
52,0.041005,0.392800,0.385000,0.301700,1440.000000,836996340.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001900,0.001500,0.000000
53,0.041283,0.288797,0.290800,0.216400,1022.000000,836996340.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004800,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001400,0.001200,0.000000
54,0.041549,0.269898,0.271200,0.200900,1022.000000,836996340.000000,1315744592.000000,252395520.000000,216305664.000000,1569824768.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001400,0.001100,0.000000
55,0.041815,0.265703,0.264500,0.195300,1022.000000,836996340.000000,1315744592.000000,252395520.000000,216305664.000000,1569828864.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001400,0.001100,0.000000
56,0.042153,0.262798,0.260900,0.193900,1022.000000,836996340.000000,1315744592.000000,252395520.000000,216305664.000000,1569828864.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000800,0.001300,0.001100,0.000000
57,0.042592,0.458000,0.408800,0.322000,1440.000000,837003769.000000,1315744592.000000,252395520.000000,216309760.000000,1569828864.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001700,0.001500,0.000000
58,0.042944,0.382299,0.411000,0.289500,1022.000000,837003769.000000,1315744592.000000,252395520.000000,216309760.000000,1569828864.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.001400,0.002000,0.001400,0.000000
59,0.043344,0.395203,0.398900,0.304300,1022.000000,837003769.000000,1315744592.000000,252395520.000000,216309760.000000,1569828864.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005700,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.002800,0.001800,0.001200,0.000000
60,0.043656,0.326899,0.329800,0.247400,1022.000000,837003769.000000,1315744592.000000,252395520.000000,216309760.000000,1569828864.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000900,0.001900,0.001300,0.000000
61,0.044060,0.301098,0.301700,0.225700,1022.000000,837003769.000000,1315744592.000000,252395520.000000,216309760.000000,1569828864.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001700,0.001300,0.000000
62,0.044397,0.439605,0.436500,0.349300,1440.000000,837008806.000000,1315744592.000000,252395520.000000,216309760.000000,1569828864.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004700,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.002100,0.001600,0.000000
63,0.044733,0.342900,0.339600,0.260600,1022.000000,837008806.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001500,0.001200,0.000000
64,0.045013,0.284297,0.287300,0.211800,1022.000000,837008806.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004800,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001500,0.001300,0.000000
65,0.045494,0.383305,0.379500,0.304000,1022.000000,837008806.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.094800,0.032000,0.008800,0.030100,0.004500,0.000300,0.000100,0.000600,0.000200,0.000400,0.000300,0.000900,0.001400,0.002000,0.000000
66,0.045824,0.416199,0.414400,0.326900,1440.000000,837012411.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000900,0.002000,0.001600,0.000000
67,0.046110,0.293800,0.294600,0.219600,1022.000000,837012411.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004800,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001700,0.001100,0.000000
68,0.046386,0.281399,0.281600,0.210700,1022.000000,837012411.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001500,0.001100,0.000000
69,0.046655,0.269898,0.267500,0.198300,1022.000000,837012411.000000,1315744592.000000,252395520.000000,216309760.000000,1569832960.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001400,0.001100,0.000000
70,0.047000,0.267099,0.267200,0.197500,1022.000000,837016507.000000,1315744592.000000,252395520.000000,216313856.000000,1569832960.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001300,0.001100,0.000000
71,0.047399,0.396400,0.391700,0.307600,1440.000000,837019688.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000900,0.002000,0.001500,0.000000
72,0.047753,0.413605,0.405400,0.321500,1022.000000,837019688.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000200,0.000000,0.000000,0.000000,0.000500,0.000900,0.002300,0.001600,0.000000
73,0.048057,0.311196,0.315000,0.235100,1022.000000,837019688.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.001800,0.001300,0.000000
74,0.048510,0.301098,0.297100,0.223800,1022.000000,837019688.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004900,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.001600,0.001200,0.000000
75,0.048931,0.519203,0.512500,0.419800,1440.000000,837022869.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000200,0.000000,0.000000,0.000000,0.000600,0.000900,0.003500,0.002800,0.000000
76,0.049251,0.375999,0.375500,0.290500,1022.000000,837022869.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005300,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000900,0.002200,0.001400,0.000000
77,0.049547,0.302402,0.296100,0.217300,1022.000000,837022869.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001600,0.001300,0.000000
78,0.049822,0.278501,0.290000,0.207600,1022.000000,837022869.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001400,0.001200,0.000000
79,0.050258,0.329401,0.302400,0.199000,1022.000000,837022869.000000,1315744592.000000,252395520.000000,216313856.000000,1569837056.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001500,0.001200,0.000000
80,0.050689,0.507093,0.465700,0.357300,1440.000000,837026050.000000,1315744592.000000,252395520.000000,216313856.000000,1569841152.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000900,0.001900,0.001700,0.000000
81,0.051021,0.341504,0.399200,0.261600,1022.000000,837026050.000000,1315744592.000000,252395520.000000,216313856.000000,1569841152.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005800,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.001300,0.001900,0.001300,0.000000
82,0.051582,0.509099,0.317700,0.238200,1022.000000,837030146.000000,1315744592.000000,252395520.000000,216317952.000000,1569841152.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000900,0.001800,0.001300,0.000000
83,0.052011,0.396599,0.581000,0.309600,1022.000000,837030146.000000,1315744592.000000,252395520.000000,216317952.000000,1569841152.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005800,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000900,0.002200,0.001400,0.000000
84,0.052382,0.435906,0.437800,0.345800,1440.000000,837035143.000000,1315744592.000000,252395520.000000,216317952.000000,1569841152.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005600,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000800,0.002100,0.001700,0.000000
85,0.052716,0.367000,0.364400,0.286200,1022.000000,837035143.000000,1315744592.000000,252395520.000000,216317952.000000,1569841152.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005300,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000700,0.001900,0.001300,0.000000
86,0.053079,0.293899,0.288200,0.212100,1022.000000,837035143.000000,1315744592.000000,252395520.000000,216317952.000000,1569841152.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004900,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.001300,0.001100,0.000000
87,0.053522,0.396896,0.396600,0.310300,1022.000000,837035143.000000,1315744592.000000,252395520.000000,216317952.000000,1569841152.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.002800,0.001500,0.000000
88,0.053872,0.456200,0.456600,0.365600,1440.000000,837038324.000000,1315744592.000000,252395520.000000,216317952.000000,1569845248.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.002400,0.001700,0.000000
