frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
17,0.045356,1.450198,1.505000,1.362900,1176.000000,912019280.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008900,0.000000,0.014500,0.000000,0.000000,0.000000,0.003200,0.001500,0.002000,0.006000,0.000000
18,0.046537,1.188698,1.194200,1.110700,1176.000000,912019744.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007300,0.000000,0.008300,0.000000,0.000000,0.000000,0.003000,0.001400,0.001700,0.005200,0.000000
19,0.048223,1.660105,1.644000,1.561400,1176.000000,912018904.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007000,0.000000,0.008100,0.000000,0.000000,0.000000,0.003000,0.001200,0.001400,0.004900,0.000000
20,0.049835,1.624497,1.626900,1.536900,1176.000000,912018944.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008200,0.000000,0.018000,0.000000,0.000000,0.000000,0.003400,0.001300,0.002200,0.005600,0.000000
21,0.051031,1.214498,1.217900,1.134000,1176.000000,912018952.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007600,0.000000,0.008700,0.000000,0.000000,0.000000,0.003200,0.001200,0.001700,0.005400,0.000000
22,0.052321,1.281803,1.273700,1.194800,1176.000000,912019544.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006900,0.000000,0.008500,0.000000,0.000000,0.000000,0.002900,0.001200,0.001400,0.004900,0.000000
23,0.054084,1.727402,1.707900,1.613700,1176.000000,912019976.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007300,0.000000,0.024700,0.000000,0.000000,0.000000,0.003100,0.001200,0.001600,0.004300,0.000000
24,0.055493,1.420996,1.434100,1.332900,1176.000000,912019192.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008800,0.000000,0.010900,0.000000,0.000000,0.000000,0.003700,0.001600,0.002100,0.004700,0.000000
25,0.056792,1.332802,1.327000,1.244300,1176.000000,912019216.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008100,0.000000,0.008400,0.000000,0.000000,0.000000,0.003500,0.001300,0.001700,0.004900,0.000000
26,0.060150,3.279195,3.258400,3.158900,1176.000000,912019680.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.551300,0.031400,0.017700,0.455600,0.007400,0.016500,0.010300,0.000400,0.000300,0.000500,0.002900,0.001800,0.001500,0.003900,0.000000
27,0.062120,2.030003,2.037800,1.930200,1176.000000,912019688.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.010100,0.000000,0.010200,0.000000,0.000000,0.000000,0.003800,0.001800,0.002200,0.006200,0.000000
28,0.063842,1.708199,1.711700,1.613800,1176.000000,912019304.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007600,0.000000,0.009200,0.000000,0.000000,0.000000,0.003300,0.001400,0.001800,0.005100,0.000000
29,0.065481,1.667099,1.673800,1.584700,1176.000000,912029096.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008100,0.000000,0.013100,0.000000,0.000000,0.000000,0.003200,0.001200,0.002200,0.005400,0.000000
30,0.066841,1.364803,1.366800,1.287100,1176.000000,912044696.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007100,0.000000,0.008500,0.000000,0.000000,0.000000,0.003200,0.001300,0.001700,0.005000,0.000000
31,0.069728,2.835303,2.806300,2.720700,1176.000000,912032584.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006800,0.000000,0.256600,0.000000,0.000000,0.000000,0.002900,0.001200,0.001500,0.004700,0.000000
32,0.071344,1.650595,1.666200,1.563200,1176.000000,912029968.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.009200,0.000000,0.197000,0.000000,0.000000,0.000000,0.003500,0.001700,0.002400,0.004800,0.000000
33,0.072598,1.273399,1.275400,1.191100,1176.000000,912030008.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008000,0.000000,0.008000,0.000000,0.000000,0.000000,0.003200,0.001300,0.001900,0.005200,0.000000
34,0.074903,2.257802,2.236400,2.150000,1176.000000,912030896.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.580500,0.077800,0.016100,0.431900,0.006900,0.021600,0.015000,0.000600,0.000300,0.000600,0.002900,0.001400,0.001500,0.004400,0.000000
35,0.076291,1.422201,1.432500,1.334400,1176.000000,912030496.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.010000,0.000000,0.008200,0.000000,0.000000,0.000000,0.003400,0.001400,0.002200,0.005500,0.000000
36,0.078487,2.186798,2.185700,2.099700,1176.000000,912030536.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.008000,0.000000,0.000000,0.000000,0.003500,0.001300,0.001600,0.005100,0.000000
37,0.079927,1.417701,1.412100,1.326900,1176.000000,912030544.000000,1397529424.000000,252391424.000000,238227456.000000,1604493312.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007300,0.000000,0.047600,0.000000,0.000000,0.000000,0.003300,0.001500,0.002400,0.005100,0.000000
38,0.081486,1.588400,1.593700,1.508400,1176.000000,912040272.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007500,0.000000,0.009700,0.000000,0.000000,0.000000,0.003600,0.001200,0.002100,0.005400,0.000000
39,0.084155,2.636600,2.611900,2.528000,1176.000000,912041696.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008300,0.000000,0.009600,0.000000,0.000000,0.000000,0.003300,0.001200,0.001800,0.004700,0.000000
40,0.086678,2.545302,2.558800,2.458600,1176.000000,912040872.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.021100,0.000000,0.000000,0.000000,0.003600,0.001800,0.002700,0.006000,0.000000
41,0.089035,2.325298,2.305400,2.212200,1176.000000,912041376.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.011700,0.000000,0.000000,0.000000,0.003300,0.001300,0.002000,0.004900,0.000000
42,0.091837,2.829301,2.840700,2.737500,1176.000000,912041400.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.826300,0.032800,0.017500,0.725900,0.009300,0.018100,0.010300,0.000600,0.000300,0.000500,0.003900,0.001500,0.002700,0.005200,0.000000
43,0.093979,2.113400,2.099800,2.005600,1176.000000,912041000.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008900,0.000000,0.009400,0.000000,0.000000,0.000000,0.003700,0.001200,0.002700,0.004800,0.000000
44,0.095366,1.423498,1.432600,1.332100,1176.000000,912041040.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.009200,0.000000,0.009600,0.000000,0.000000,0.000000,0.003700,0.001500,0.002400,0.006000,0.000000
45,0.097404,2.051105,2.059300,1.973400,1176.000000,912043167.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008000,0.000000,0.009000,0.000000,0.000000,0.000000,0.003300,0.001100,0.002000,0.004900,0.000000
46,0.099584,2.126800,2.106600,2.023700,1176.000000,912055608.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007200,0.000000,0.009100,0.000000,0.000000,0.000000,0.003200,0.001100,0.001500,0.004700,0.000000
47,0.100857,1.292198,1.301100,1.205400,1176.000000,912043496.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008300,0.000000,0.011000,0.000000,0.000000,0.000000,0.003900,0.001500,0.001800,0.005900,0.000000
48,0.102986,2.154401,2.156400,2.073200,1176.000000,912040880.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007700,0.000000,0.017100,0.000000,0.000000,0.000000,0.004500,0.001300,0.002300,0.005800,0.000000
49,0.104688,1.678600,1.659800,1.575500,1176.000000,912040920.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007300,0.000000,0.008900,0.000000,0.000000,0.000000,0.003100,0.001400,0.002100,0.004900,0.000000
50,0.105970,1.305499,1.310200,1.216200,1176.000000,912041368.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008600,0.000000,0.010200,0.000000,0.000000,0.000000,0.003600,0.001500,0.002100,0.005200,0.000000
51,0.108013,2.028302,2.008600,1.921900,1176.000000,912040968.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.571700,0.034600,0.017000,0.464300,0.007800,0.022400,0.014400,0.000500,0.000200,0.000900,0.003100,0.001400,0.001600,0.004100,0.000000
52,0.109676,1.637698,1.633200,1.520300,1176.000000,912041008.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.021100,0.000000,0.000000,0.000000,0.003100,0.001300,0.002200,0.005500,0.000000
53,0.112156,2.521500,2.542600,2.438600,1176.000000,912043559.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.011300,0.000000,0.000000,0.000000,0.003400,0.001700,0.003400,0.006700,0.000000
54,0.113808,1.628401,1.615600,1.529600,1176.000000,912041464.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.009600,0.000000,0.000000,0.000000,0.003300,0.001200,0.002100,0.005100,0.000000
55,0.115781,1.940597,1.945000,1.849800,1176.000000,912041912.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007800,0.000000,0.008800,0.000000,0.000000,0.000000,0.003500,0.001700,0.002400,0.005900,0.000000
56,0.116988,1.268304,1.271900,1.186800,1176.000000,912041088.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.007900,0.000000,0.009500,0.000000,0.000000,0.000000,0.003700,0.001600,0.002300,0.006200,0.000000
57,0.118244,1.126396,1.130800,1.052600,1176.000000,912041112.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007000,0.000000,0.009100,0.000000,0.000000,0.000000,0.003000,0.001200,0.001400,0.004800,0.000000
58,0.121098,1.709701,1.678500,1.594500,1176.000000,912041560.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006800,0.000000,0.014600,0.000000,0.000000,0.000000,0.003300,0.001200,0.001500,0.004800,0.000000
59,0.123716,3.821804,3.517900,3.411200,1176.000000,912041160.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008900,0.000000,0.010000,0.000000,0.000000,0.000000,0.004300,0.001600,0.002500,0.006700,0.000000
60,0.126575,2.918800,3.233800,2.828500,1228.000000,912041200.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.963700,0.031200,0.017500,0.862100,0.009100,0.019300,0.009700,0.000700,0.000200,0.000800,0.003600,0.002200,0.002200,0.004800,0.000000
61,0.129270,2.670599,2.651800,2.558400,1176.000000,912041208.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.008700,0.000000,0.009400,0.000000,0.000000,0.000000,0.003200,0.001300,0.001900,0.005000,0.000000
62,0.130799,1.553600,1.567200,1.464700,1176.000000,912060302.000000,1397529424.000000,252391424.000000,238227456.000000,1604599808.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.009700,0.000000,0.000000,0.000000,0.003200,0.001700,0.002500,0.006400,0.000000
63,0.134130,3.310296,3.301000,3.210900,1176.000000,912045496.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007700,0.000000,0.010100,0.000000,0.000000,0.000000,0.003000,0.001300,0.002100,0.005300,0.000000
64,0.135524,1.417701,1.423800,1.331300,1176.000000,912042880.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.009800,0.000000,0.000000,0.000000,0.003400,0.001700,0.002300,0.005800,0.000000
65,0.136749,1.238301,1.244800,1.162900,1176.000000,912047222.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.009300,0.000000,0.000000,0.000000,0.003000,0.001500,0.002200,0.005000,0.000000
66,0.139657,2.854599,2.830400,2.750000,1176.000000,912043384.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007000,0.000000,0.007900,0.000000,0.000000,0.000000,0.003000,0.001100,0.001400,0.003500,0.000000
67,0.144513,4.845103,4.829600,4.724200,1176.000000,912043392.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,1.718800,0.038500,0.016900,1.610100,0.008600,0.019500,0.009500,0.000600,0.000200,0.000600,0.003100,0.002100,0.001700,0.005000,0.000000
68,0.150299,4.917099,4.409900,3.996400,1176.000000,912043432.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.010400,0.000000,0.010000,0.000000,0.000000,0.000000,0.003800,0.001800,0.002800,0.006100,0.000000
69,0.152362,2.969997,3.487200,2.875100,1176.000000,912043440.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.013600,0.000000,0.011500,0.000000,0.000000,0.000000,0.014000,0.002100,0.003300,0.007100,0.000000
70,0.154045,1.655499,1.651600,1.553600,1176.000000,912043904.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008300,0.000000,0.009500,0.000000,0.000000,0.000000,0.003400,0.001400,0.002200,0.005500,0.000000
71,0.155324,1.320203,1.329400,1.235700,1176.000000,912043912.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.009400,0.000000,0.000000,0.000000,0.004000,0.001700,0.002600,0.005400,0.000000
72,0.156732,1.422003,1.426800,1.345700,1176.000000,912043088.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.007500,0.000000,0.008600,0.000000,0.000000,0.000000,0.003100,0.001300,0.002000,0.005200,0.000000
73,0.158602,1.863598,1.844200,1.769700,1176.000000,912043112.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.502800,0.032100,0.015300,0.409600,0.006700,0.017100,0.008600,0.000400,0.000300,0.000600,0.002700,0.001400,0.001400,0.003500,0.000000
74,0.159966,1.341801,1.351300,1.259600,1176.000000,912043560.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008200,0.000000,0.009400,0.000000,0.000000,0.000000,0.003300,0.001500,0.001900,0.004900,0.000000
75,0.161705,1.755300,1.748700,1.667600,1176.000000,912043184.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006800,0.000000,0.009400,0.000000,0.000000,0.000000,0.003300,0.001400,0.001600,0.005000,0.000000
76,0.163958,2.223894,2.205800,2.118100,1176.000000,912043200.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007600,0.000000,0.009400,0.000000,0.000000,0.000000,0.003200,0.001400,0.001800,0.004900,0.000000
77,0.165298,1.355201,1.299100,1.200900,1176.000000,912045327.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.008500,0.000000,0.009400,0.000000,0.000000,0.000000,0.003200,0.001400,0.002100,0.005900,0.000000
78,0.167427,2.161302,2.238300,2.091200,1176.000000,912057736.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007400,0.000000,0.009100,0.000000,0.000000,0.000000,0.003200,0.001100,0.002000,0.005400,0.000000
79,0.169103,1.624901,1.601700,1.521900,1176.000000,912046176.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006800,0.000000,0.017400,0.000000,0.000000,0.000000,0.002800,0.040800,0.001600,0.004600,0.000000
80,0.171501,2.428097,2.273000,2.179600,1176.000000,912043136.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008600,0.000000,0.010700,0.000000,0.000000,0.000000,0.003600,0.001600,0.002000,0.005300,0.000000
81,0.174192,2.671400,2.820500,2.571000,1176.000000,912043176.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007200,0.000000,1.609700,0.000000,0.000000,0.000000,0.003200,0.001300,0.001900,0.005100,0.000000
82,0.177355,3.155804,3.165000,3.070300,1176.000000,912048368.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,1.351100,0.044500,0.017900,1.230900,0.008100,0.025800,0.010200,0.000500,0.000300,0.000700,0.002800,0.002200,0.002300,0.005000,0.000000
83,0.178697,1.366901,1.364200,1.279700,1176.000000,912047968.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008100,0.000000,0.009200,0.000000,0.000000,0.000000,0.003400,0.001400,0.002200,0.004500,0.000000
84,0.180224,1.521896,1.522900,1.440900,1176.000000,912048008.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007900,0.000000,0.009200,0.000000,0.000000,0.000000,0.003300,0.001200,0.002000,0.004800,0.000000
85,0.182081,1.880598,1.885500,1.806600,1176.000000,912048016.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.007100,0.000000,0.008400,0.000000,0.000000,0.000000,0.003100,0.001200,0.001800,0.004800,0.000000
86,0.183562,1.453005,1.439000,1.362600,1176.000000,912043992.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.006700,0.000000,0.009700,0.000000,0.000000,0.000000,0.002900,0.001300,0.001600,0.004900,0.000000
87,0.185416,1.866199,1.862600,1.777600,1176.000000,912044424.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.008100,0.000000,0.009500,0.000000,0.000000,0.000000,0.003700,0.001600,0.002100,0.006200,0.000000
88,0.186945,1.542198,1.550500,1.465900,1176.000000,912042552.000000,1397529424.000000,252391424.000000,238227456.000000,1604603904.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.007400,0.000000,0.009600,0.000000,0.000000,0.000000,0.003300,0.001300,0.002100,0.005400,0.000000
