frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
41,0.194709,3.058000,3.047100,2.915800,1176.000000,931752924.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.013100,0.000000,0.000000,0.000000,0.004000,0.001300,0.001700,0.005500,0.000000
42,0.199920,5.233603,5.229800,5.094700,1176.000000,931752500.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,2.003700,0.046900,0.018500,1.879100,0.010800,0.021400,0.012500,0.000600,0.000200,0.000700,0.005100,0.002500,0.002600,0.006400,0.000000
43,0.203026,3.058496,3.061500,2.927300,1176.000000,931752524.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.012200,0.000000,0.012500,0.000000,0.000000,0.000000,0.004700,0.001800,0.002800,0.006700,0.000000
44,0.206089,3.080804,3.088900,2.962000,1176.000000,931766908.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.064600,0.000000,0.014600,0.000000,0.000000,0.000000,0.004700,0.001700,0.002700,0.007800,0.000000
45,0.208983,2.917900,2.908600,2.789200,1176.000000,931754812.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.010100,0.000000,0.012000,0.000000,0.000000,0.000000,0.004400,0.001400,0.002700,0.006600,0.000000
46,0.211847,2.887500,2.882300,2.758500,1176.000000,931752196.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.013700,0.000000,0.012800,0.000000,0.000000,0.000000,0.004900,0.001600,0.002900,0.007400,0.000000
47,0.217492,5.570699,5.461700,5.317000,1176.000000,931752236.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,2.127500,0.048400,0.020300,1.990800,0.011500,0.027800,0.011600,0.000600,0.000100,0.000700,0.004400,0.002400,0.002800,0.009300,0.000000
48,0.221272,3.818601,3.868800,3.636900,1228.000000,931752700.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.014000,0.000000,0.012900,0.000000,0.000000,0.000000,0.005800,0.002000,0.003900,0.008100,0.000000
49,0.224517,3.232398,3.255900,3.075500,1176.000000,931752284.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000800,0.000000,0.000000,0.000000,0.012900,0.000000,0.012400,0.000000,0.000000,0.000000,0.005200,0.002100,0.003100,0.008300,0.000000
50,0.227858,3.324802,3.308700,3.151000,1176.000000,931752324.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.012300,0.000000,0.012900,0.000000,0.000000,0.000000,0.005000,0.002300,0.003300,0.007600,0.000000
51,0.234073,6.218098,6.228700,6.063800,1176.000000,931752756.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,2.868800,0.054800,0.023500,2.711500,0.014700,0.032800,0.015400,0.000900,0.000200,0.000700,0.006100,0.003000,0.003900,0.009200,0.000000
52,0.237056,3.070401,3.089600,2.945900,1176.000000,931752780.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.013500,0.000000,0.013600,0.000000,0.000000,0.000000,0.004800,0.002000,0.003100,0.007600,0.000000
53,0.240168,3.080400,3.068300,2.943000,1176.000000,931753228.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.010900,0.000000,0.000000,0.000000,0.004600,0.001500,0.002800,0.007000,0.000000
54,0.242874,2.729896,2.745500,2.616000,1176.000000,931752372.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.011600,0.000000,0.011900,0.000000,0.000000,0.000000,0.003900,0.001800,0.002600,0.007900,0.000000
55,0.246035,3.131604,3.122800,3.008000,1176.000000,931752396.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.012300,0.000000,0.000000,0.000000,0.003800,0.001700,0.002500,0.007100,0.000000
56,0.251296,5.264498,5.244800,5.121500,1176.000000,931753300.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,2.083000,0.046800,0.020100,1.954800,0.025400,0.021600,0.011200,0.000500,0.000200,0.000600,0.004700,0.002600,0.003000,0.006500,0.000000
57,0.254386,3.050503,3.048400,2.910700,1176.000000,931752924.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.012000,0.000000,0.011400,0.000000,0.000000,0.000000,0.004700,0.001700,0.002700,0.007000,0.000000
58,0.257569,3.208596,3.217400,3.082600,1176.000000,931752924.000000,1424890704.000000,252489728.000000,237559808.000000,1630220288.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.012100,0.000000,0.012600,0.000000,0.000000,0.000000,0.005200,0.002300,0.002900,0.007300,0.000000
