frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,gc_used_memory_bytes,system_used_memory_bytes,render_thread_ms,draw_calls_count,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
0,0.024821,13.333801,13.336300,13.128700,17928.000000,839332119.000000,1315064656.000000,251715584.000000,216805376.000000,1573199872.000000,0.000000,0.000000,0.385300,0.205600,0.030500,0.054800,0.130000,0.000900,0.000100,0.000800,0.000700,0.001100,0.002200,0.001900,0.004500,0.004600,0.000000
1,0.025721,1.614101,1.654100,1.496500,1022.000000,839332251.000000,1315064656.000000,251715584.000000,216805376.000000,1573203968.000000,0.000000,0.000000,0.088900,0.030500,0.009100,0.019300,0.009700,0.000500,0.000100,0.000500,0.000100,0.000400,0.001300,0.001400,0.003400,0.003200,0.000000
2,0.026087,0.530697,0.549300,0.438100,1436.000000,839340491.000000,1315064656.000000,251715584.000000,216809472.000000,1573208064.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.007500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000600,0.000800,0.001500,0.002400,0.000000
3,0.026478,0.314101,0.316400,0.237300,1022.000000,839340491.000000,1315064656.000000,251715584.000000,216809472.000000,1573208064.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000700,0.001000,0.001500,0.000000
4,0.026813,0.422003,0.417800,0.330400,1436.000000,839343827.000000,1315064656.000000,251715584.000000,216809472.000000,1573208064.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000900,0.001300,0.001800,0.000000
5,0.027102,0.296195,0.296900,0.220300,1022.000000,839343827.000000,1315064656.000000,251715584.000000,216809472.000000,1573216256.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.000900,0.001200,0.000000
6,0.027412,0.308206,0.298300,0.206500,1022.000000,839344755.000000,1315064656.000000,251715584.000000,216809472.000000,1573220352.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000700,0.001000,0.001300,0.000000
7,0.027682,0.278897,0.291500,0.210500,1022.000000,839344483.000000,1315064656.000000,251715584.000000,216809472.000000,1573220352.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.000800,0.001200,0.000000
8,0.028067,0.271301,0.265000,0.198100,1022.000000,839344483.000000,1315064656.000000,251715584.000000,216809472.000000,1573224448.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.003700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.000800,0.001100,0.000000
9,0.040125,0.484999,0.472200,0.374500,1436.000000,839352796.000000,1315064656.000000,251715584.000000,216809472.000000,1573224448.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.001100,0.001900,0.000000
10,0.041136,12.242198,12.200400,12.072200,1022.000000,839366380.000000,1315064656.000000,251715584.000000,216809472.000000,1573277696.000000,0.000000,0.000000,0.000600,0.000000,0.000000,0.000000,0.006200,0.000000,0.000300,0.000000,0.000000,0.000000,0.001900,0.001800,0.003300,0.005000,0.000000
11,0.041688,0.965604,0.997000,0.849000,4342.000000,839402274.000000,1315064656.000000,251715584.000000,216813568.000000,1573281792.000000,0.000000,0.000000,0.110300,0.042000,0.011500,0.026600,0.010300,0.000300,0.000100,0.000500,0.000200,0.000600,0.000500,0.001200,0.002100,0.002900,0.000000
12,0.042108,0.344600,0.353100,0.260700,1022.000000,839402274.000000,1315064656.000000,251715584.000000,216813568.000000,1573281792.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.006900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000900,0.001100,0.001600,0.000000
13,0.042613,0.575801,0.573800,0.482100,1440.000000,839405455.000000,1315064656.000000,251715584.000000,216813568.000000,1573281792.000000,0.000000,0.000000,0.000500,0.000000,0.000000,0.000000,0.005200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.127200,0.003500,0.000000
14,0.043072,0.441199,0.421200,0.336400,1022.000000,839405455.000000,1315064656.000000,251715584.000000,216813568.000000,1573281792.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005000,0.000000,0.000100,0.000000,0.000000,0.000000,0.000800,0.001100,0.001600,0.002200,0.000000
15,0.043433,0.379599,0.395200,0.299100,1022.000000,839405455.000000,1315064656.000000,251715584.000000,216813568.000000,1573281792.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.006200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.001600,0.002600,0.000000
16,0.043895,0.366901,0.364600,0.278400,1022.000000,839405455.000000,1315064656.000000,251715584.000000,216813568.000000,1573285888.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005100,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.001400,0.001800,0.000000
17,0.044371,0.473902,0.474100,0.381200,1440.000000,839416956.000000,1315064656.000000,251715584.000000,216817664.000000,1573285888.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.001200,0.001900,0.000000
18,0.044724,0.462195,0.457100,0.373200,1022.000000,839417148.000000,1315064656.000000,251715584.000000,216817664.000000,1573285888.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000600,0.000800,0.001400,0.002000,0.000000
19,0.045034,0.324802,0.327800,0.246900,1022.000000,839417148.000000,1315064656.000000,251715584.000000,216817664.000000,1573285888.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001100,0.001400,0.000000
20,0.045463,0.303203,0.303200,0.225600,1022.000000,839417148.000000,1315064656.000000,251715584.000000,216817664.000000,1573285888.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005100,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000700,0.001000,0.001400,0.000000
21,0.045805,0.469296,0.465400,0.377200,1440.000000,839420473.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001300,0.002000,0.000000
22,0.046093,0.293502,0.295700,0.221400,1022.000000,839420473.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001000,0.001300,0.000000
23,0.046381,0.291397,0.279300,0.209600,1022.000000,839420473.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004700,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
24,0.046728,0.270805,0.281500,0.203200,1022.000000,839420473.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
25,0.047077,0.412096,0.404500,0.322100,1440.000000,839425502.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001200,0.001900,0.000000
26,0.047428,0.334602,0.309100,0.224200,1022.000000,839425502.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001000,0.001500,0.000000
27,0.047757,0.341497,0.361900,0.262000,1022.000000,839425502.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001100,0.001600,0.000000
28,0.048084,0.327601,0.327100,0.248600,1022.000000,839425502.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001100,0.001400,0.000000
29,0.048494,0.312805,0.310000,0.234700,1022.000000,839425502.000000,1315064656.000000,251715584.000000,216817664.000000,1573289984.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005100,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.000900,0.001500,0.000000
30,0.048835,0.443800,0.443300,0.354300,1440.000000,839433179.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004800,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001300,0.002000,0.000000
31,0.049116,0.290200,0.292800,0.220000,1022.000000,839433179.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.000900,0.001400,0.000000
32,0.049388,0.274298,0.274100,0.205200,1022.000000,839433179.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001200,0.000000
33,0.049656,0.268899,0.267000,0.200900,1022.000000,839433179.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
34,0.050006,0.267800,0.266500,0.199500,1022.000000,839433179.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001200,0.000000
35,0.050347,0.405102,0.397900,0.315000,1440.000000,839436360.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001200,0.002100,0.000000
36,0.050636,0.299695,0.301000,0.227000,1022.000000,839436360.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005000,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000800,0.000900,0.001400,0.000000
37,0.051019,0.382603,0.377400,0.304600,1022.000000,839436360.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.092500,0.035400,0.010100,0.023200,0.004700,0.000400,0.000100,0.000500,0.000300,0.000500,0.000100,0.000700,0.000800,0.001900,0.000000
38,0.051407,0.281597,0.285800,0.211900,1022.000000,839436360.000000,1315064656.000000,251715584.000000,216821760.000000,1573294080.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005600,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.000800,0.001400,0.000000
39,0.051749,0.439101,0.432700,0.350700,1440.000000,839439557.000000,1315064656.000000,251715584.000000,216821760.000000,1573298176.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000800,0.001100,0.001800,0.000000
40,0.052035,0.295302,0.298300,0.225300,1022.000000,839439557.000000,1315064656.000000,251715584.000000,216821760.000000,1573298176.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004700,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000800,0.000900,0.001400,0.000000
41,0.052403,0.344402,0.277500,0.210200,1022.000000,839439557.000000,1315064656.000000,251715584.000000,216821760.000000,1573298176.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000900,0.001200,0.000000
42,0.052726,0.338598,0.395300,0.260100,1022.000000,839443653.000000,1315064656.000000,251715584.000000,216825856.000000,1573298176.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005800,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000900,0.001200,0.001500,0.000000
43,0.053128,0.304301,0.306200,0.229400,1022.000000,839443653.000000,1315064656.000000,251715584.000000,216825856.000000,1573298176.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005100,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001000,0.001400,0.000000
44,0.053487,0.458199,0.455000,0.359700,1440.000000,839446834.000000,1315064656.000000,251715584.000000,216825856.000000,1573306368.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000900,0.001400,0.002200,0.000000
45,0.053776,0.296896,0.298100,0.224200,1022.000000,839446834.000000,1315064656.000000,251715584.000000,216825856.000000,1573306368.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004800,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001100,0.001300,0.000000
46,0.054061,0.283999,0.282100,0.211000,1022.000000,839446834.000000,1315064656.000000,251715584.000000,216825856.000000,1573306368.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
47,0.054336,0.279804,0.280400,0.210400,1022.000000,839446834.000000,1315064656.000000,251715584.000000,216825856.000000,1573306368.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000900,0.001300,0.000000
48,0.054696,0.270500,0.269800,0.202400,1022.000000,839446834.000000,1315064656.000000,251715584.000000,216825856.000000,1573306368.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001400,0.000000
49,0.055007,0.397499,0.393200,0.313500,1440.000000,839451831.000000,1315064656.000000,251715584.000000,216825856.000000,1573310464.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001000,0.001900,0.000000
50,0.055275,0.274497,0.276200,0.206800,1022.000000,839451831.000000,1315064656.000000,251715584.000000,216825856.000000,1573310464.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000700,0.000900,0.001300,0.000000
51,0.055542,0.266001,0.264400,0.198400,1022.000000,839451831.000000,1315064656.000000,251715584.000000,216825856.000000,1573310464.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000700,0.000800,0.001200,0.000000
52,0.055806,0.265901,0.265000,0.198400,1022.000000,839451831.000000,1315064656.000000,251715584.000000,216825856.000000,1573310464.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001200,0.000000
53,0.056153,0.265299,0.263200,0.197100,1022.000000,839451831.000000,1315064656.000000,251715584.000000,216825856.000000,1573310464.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001200,0.000000
54,0.056462,0.383999,0.380500,0.301700,1440.000000,839459108.000000,1315064656.000000,251715584.000000,216829952.000000,1573310464.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001100,0.001800,0.000000
55,0.056738,0.276205,0.275500,0.206500,1022.000000,839459108.000000,1315064656.000000,251715584.000000,216829952.000000,1573310464.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.000800,0.001400,0.000000
56,0.057008,0.274695,0.274700,0.206600,1022.000000,839459108.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000600,0.000700,0.001300,0.000000
57,0.057275,0.265001,0.264200,0.198300,1022.000000,839459108.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000700,0.000700,0.001400,0.000000
58,0.057626,0.267404,0.264500,0.198800,1022.000000,839459108.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
59,0.058006,0.442595,0.404100,0.320100,1440.000000,839467537.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000200,0.000000,0.000000,0.000000,0.000400,0.000700,0.001400,0.002100,0.000000
60,0.058302,0.308000,0.341500,0.235500,1022.000000,839467537.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.001000,0.001400,0.000000
61,0.058582,0.286005,0.285500,0.216100,1022.000000,839467537.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
62,0.058856,0.274695,0.274000,0.206300,1022.000000,839467537.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000700,0.000700,0.001300,0.000000
63,0.059209,0.269402,0.270800,0.204700,1022.000000,839467537.000000,1315064656.000000,251715584.000000,216829952.000000,1573314560.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004800,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000700,0.000800,0.001200,0.000000
64,0.059556,0.413698,0.404400,0.323900,1440.000000,839470734.000000,1315064656.000000,251715584.000000,216829952.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001200,0.002000,0.000000
65,0.059847,0.304103,0.304800,0.231500,1022.000000,839470734.000000,1315064656.000000,251715584.000000,216829952.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005000,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.001000,0.001400,0.000000
66,0.060123,0.280400,0.280700,0.211900,1022.000000,839470734.000000,1315064656.000000,251715584.000000,216829952.000000,1573318656.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.000000,0.004500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000700,0.001000,0.001200,0.000000
67,0.060398,0.276198,0.272000,0.204900,1022.000000,839470734.000000,1315064656.000000,251715584.000000,216829952.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000100,0.000700,0.000800,0.001300,0.000000
68,0.060757,0.281505,0.273200,0.203000,1022.000000,839474830.000000,1315064656.000000,251715584.000000,216834048.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
69,0.061096,0.388400,0.390600,0.303100,1440.000000,839478011.000000,1315064656.000000,251715584.000000,216834048.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.001000,0.001700,0.000000
70,0.061387,0.312195,0.315100,0.240000,1022.000000,839478011.000000,1315064656.000000,251715584.000000,216834048.000000,1573318656.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004500,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001100,0.001400,0.000000
71,0.061660,0.280003,0.280000,0.211700,1022.000000,839478011.000000,1315064656.000000,251715584.000000,216834048.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000100,0.000700,0.000900,0.001300,0.000000
72,0.061930,0.270096,0.269500,0.202900,1022.000000,839478011.000000,1315064656.000000,251715584.000000,216834048.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004500,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001300,0.000000
73,0.062363,0.267503,0.266300,0.200700,1022.000000,839478011.000000,1315064656.000000,251715584.000000,216834048.000000,1573318656.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004300,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001200,0.000000
74,0.062779,0.534701,0.514300,0.427100,1440.000000,839481208.000000,1315064656.000000,251715584.000000,216834048.000000,1573322752.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004200,0.000000,0.000100,0.000000,0.000000,0.000000,0.000700,0.000900,0.001700,0.002800,0.000000
75,0.063121,0.367099,0.376800,0.292000,1022.000000,839481208.000000,1315064656.000000,251715584.000000,216834048.000000,1573322752.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.017400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.001100,0.001500,0.000000
76,0.063443,0.323597,0.321300,0.245800,1022.000000,839481208.000000,1315064656.000000,251715584.000000,216834048.000000,1573322752.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005000,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.000700,0.001100,0.001500,0.000000
77,0.063739,0.303706,0.306300,0.231900,1022.000000,839481208.000000,1315064656.000000,251715584.000000,216834048.000000,1573322752.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.007100,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000800,0.000800,0.001500,0.000000
78,0.064246,0.301198,0.288300,0.221600,1022.000000,839481208.000000,1315064656.000000,251715584.000000,216834048.000000,1573322752.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004700,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000700,0.000900,0.001300,0.000000
79,0.064663,0.602097,0.590600,0.484800,1440.000000,839484305.000000,1315064656.000000,251715584.000000,216834048.000000,1573326848.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004600,0.000000,0.000200,0.000000,0.000000,0.000000,0.000600,0.001000,0.001700,0.002500,0.000000
80,0.065004,0.350000,0.364800,0.271200,1022.000000,839488401.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005400,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000800,0.001100,0.001500,0.000000
81,0.065326,0.326701,0.316300,0.242800,1022.000000,839488401.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005100,0.000000,0.000200,0.000000,0.000000,0.000000,0.000300,0.000700,0.001100,0.001200,0.000000
82,0.065721,0.316901,0.317300,0.233700,1022.000000,839488401.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.005200,0.000000,0.000200,0.000000,0.000000,0.000000,0.000200,0.000900,0.001100,0.001400,0.000000
83,0.066064,0.426601,0.421100,0.327300,1440.000000,839557134.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004900,0.000000,0.000100,0.000000,0.000000,0.000000,0.000400,0.000800,0.001100,0.001800,0.000000
84,0.066356,0.298498,0.311100,0.226900,1022.000000,839491598.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.000900,0.001300,0.000000
85,0.066635,0.283298,0.284900,0.217000,1022.000000,839491598.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000800,0.000800,0.001300,0.000000
86,0.067128,0.314201,0.311400,0.242100,1022.000000,839491598.000000,1315064656.000000,251715584.000000,216838144.000000,1573326848.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.004400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000200,0.000700,0.000800,0.001200,0.000000
87,0.067578,0.597506,0.588100,0.499500,1440.000000,839494779.000000,1315064656.000000,251715584.000000,216838144.000000,1573330944.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.004600,0.000000,0.000100,0.000000,0.000000,0.000000,0.000600,0.001000,0.001400,0.002500,0.000000
88,0.068090,0.514300,0.491100,0.401000,1022.000000,839499299.000000,1315064656.000000,251715584.000000,216838144.000000,1573330944.000000,0.000000,0.000000,0.113900,0.055600,0.008900,0.012800,0.006000,0.000400,0.000200,0.000400,0.000200,0.000500,0.000300,0.000900,0.001000,0.003200,0.000000
89,0.068439,0.365597,0.387100,0.286600,1022.000000,839499299.000000,1315064656.000000,251715584.000000,216838144.000000,1573330944.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.000000,0.007400,0.000000,0.000100,0.000000,0.000000,0.000000,0.000300,0.001000,0.001300,0.001600,0.000000
90,0.068851,0.307200,0.309900,0.233800,1022.000000,839499299.000000,1315064656.000000,251715584.000000,216838144.000000,1573330944.000000,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.005300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000300,0.001000,0.001000,0.001400,0.000000
